Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Duration,total_duration,num_activities,unique_resources,concurrent_cases,time_proximity
Case 18,Packing,Packing,2012-03-21 00:00:00,2012-03-21 01:00:00,000:00,557,Cable Head,ID4820,D,20,0,0,,60.0,36538.0,175,9,17,49070.63459841129
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-21 15:00:00,2012-03-21 18:01:00,003:01,557,Cable Head,ID4163,D,0,0,0,,181.0,36538.0,175,9,21,49644.542051959485
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-22 07:30:00,2012-03-22 08:40:00,001:10,557,Cable Head,ID4163,D,0,0,0,,70.0,36538.0,175,9,14,50425.83836159436
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-22 09:00:00,2012-03-22 12:50:00,003:50,557,Cable Head,ID4163,D,0,0,0,,230.0,36538.0,175,9,26,50485.78511668868
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-22 13:20:00,2012-03-22 18:04:00,004:44,557,Cable Head,ID4163,D,0,0,0,,284.0,36538.0,175,9,24,50692.503742844565
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-23 07:00:00,2012-03-23 08:40:00,001:40,557,Cable Head,ID4163,D,0,0,0,,100.0,36538.0,175,9,11,51569.977533039644
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-23 09:00:00,2012-03-23 10:30:00,001:30,557,Cable Head,ID4163,D,0,0,0,,90.0,36538.0,175,9,9,51645.0510788199
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-25 09:00:00,2012-03-25 12:50:00,003:50,557,Cable Head,ID4163,D,0,0,0,,230.0,36538.0,175,9,25,54024.242677824266
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-25 13:20:00,2012-03-25 15:30:00,002:10,557,Cable Head,ID4163,D,0,0,0,,130.0,36538.0,175,9,14,54229.8322324967
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-25 21:56:00,2012-03-25 23:41:00,001:45,557,Cable Head,ID4528,D,0,0,0,,105.0,36538.0,175,9,9,54665.18758256275
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-26 18:06:00,2012-03-26 18:21:00,000:15,557,Cable Head,ID4528,D,0,0,0,,15.0,36538.0,175,9,3,55704.57683839718
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-26 19:45:00,2012-03-26 21:23:00,001:38,557,Cable Head,ID4528,D,0,0,0,,98.0,36538.0,175,9,8,55791.0380889476
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-27 09:00:00,2012-03-27 09:30:00,000:30,557,Cable Head,ID4163,D,130,0,0,,30.0,36538.0,175,9,16,56503.92887029288
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-27 10:25:00,2012-03-27 11:40:00,000:00,557,Cable Head,ID4872,D,0,0,0,,75.0,36538.0,175,9,19,56567.29700572435
Case 18,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-27 14:20:00,2012-03-27 15:50:00,001:30,557,Cable Head,ID4872,D,0,0,0,,90.0,36538.0,175,9,16,56777.856450902684
Case 18,Packing,Packing,2012-03-28 00:00:00,2012-03-28 01:00:00,000:00,557,Cable Head,ID4820,D,130,0,0,,60.0,36538.0,175,9,17,57402.91751213057
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-29 17:00:00,2012-03-29 18:05:00,001:05,557,Cable Head,ID4163,D,0,0,0,,65.0,36538.0,175,9,10,59615.14398943197
Case 18,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,000:00,557,Cable Head,ID4491,D,15,0,0,,60.0,36538.0,175,9,23,60223.66556218246
Case 18,Final Inspection Q.C.,Quality Check 1,2012-03-30 08:00:00,2012-03-30 08:12:00,000:12,557,Cable Head,ID4163,D,15,0,0,,12.0,36538.0,175,9,11,60512.17000660647
Case 182,Turning & Milling Q.C.,Quality Check 1,2012-01-09 11:08:00,2012-01-09 11:11:00,000:03,400,Ballnut,ID4618,D,0,0,0,,3.0,1209.0,13,7,12,56679.46719506825
Case 182,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-06 16:05:00,2012-03-06 17:45:00,001:40,400,Ballnut,ID4528,D,0,0,0,,100.0,1209.0,13,7,11,37000.56661528298
Case 182,Final Inspection Q.C.,Quality Check 1,2012-03-07 15:45:00,2012-03-07 16:55:00,001:10,400,Ballnut,ID4618,D,5,1,0,,70.0,1209.0,13,7,12,37601.02972258917
Case 182,Turning & Milling Q.C.,Quality Check 1,2012-03-07 16:58:00,2012-03-07 18:13:00,000:00,400,Ballnut,ID4618,D,0,3,0,,75.0,1209.0,13,7,9,37633.387934830476
Case 182,Packing,Packing,2012-03-08 00:00:00,2012-03-08 01:00:00,000:00,400,Ballnut,ID4820,D,5,0,0,,60.0,1209.0,13,7,12,37863.66938505621
Case 182,Turning & Milling Q.C.,Quality Check 1,2012-03-16 11:01:00,2012-03-16 11:02:00,000:01,400,Ballnut,ID4618,D,2,0,0,,1.0,1209.0,13,7,13,44450.567371202116
Case 182,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-20 00:00:00,2012-03-20 01:15:00,000:00,400,Ballnut,ID0937,D,5,0,0,,75.0,1209.0,13,7,11,47983.56868798236
Case 182,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-25 15:45:00,2012-03-25 17:00:00,000:00,400,Ballnut,ID0998,D,2,0,0,,75.0,1209.0,13,7,12,54351.70959929547
Case 182,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 09:33:00,2012-03-27 09:34:00,000:01,400,Ballnut,ID4882,D,0,0,0,,1.0,1209.0,13,7,15,56520.90907089388
Case 182,Turning & Milling Q.C.,Quality Check 1,2012-03-27 10:04:00,2012-03-27 18:01:00,007:57,400,Ballnut,ID4618,D,0,0,0,,477.0,1209.0,13,7,38,56560.967628275714
Case 182,Packing,Packing,2012-03-28 00:00:00,2012-03-28 01:00:00,000:00,400,Ballnut,ID4820,D,2,0,0,,60.0,1209.0,13,7,17,57402.91751213057
Case 182,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 13:56:00,2012-03-28 14:13:00,000:17,400,Ballnut,ID4872,D,2,0,0,,17.0,1209.0,13,7,13,58083.06276150628
Case 182,Final Inspection Q.C.,Quality Check 1,2012-03-28 14:19:00,2012-03-28 17:34:00,003:15,400,Ballnut,ID4618,D,2,0,0,Y,195.0,1209.0,13,7,18,58091.77432848966
Case 185,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-03 00:00:00,2012-01-03 01:15:00,000:00,17,Cable Head,ID4132,D,2,0,0,,75.0,2579.0,21,7,6,65342.0841595065
Case 185,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-04 16:59:00,2012-01-04 18:31:00,001:32,17,Cable Head,ID4528,D,0,0,0,,92.0,2579.0,21,7,7,62915.94253632761
Case 185,Packing,Packing,2012-01-05 00:00:00,2012-01-05 01:00:00,000:00,17,Cable Head,ID4820,D,5,0,0,,60.0,2579.0,21,7,11,62586.31783116597
Case 185,Packing,Packing,2012-01-05 00:00:00,2012-01-05 01:00:00,000:00,17,Cable Head,ID4820,D,0,0,0,,60.0,2579.0,21,7,11,62586.31783116597
Case 185,Final Inspection Q.C.,Quality Check 1,2012-01-05 09:30:00,2012-01-05 10:13:00,000:43,17,Cable Head,ID4287,D,5,0,0,,43.0,2579.0,21,7,13,61981.16952884192
Case 185,Turning & Milling Q.C.,Quality Check 1,2012-01-05 11:30:00,2012-01-05 14:40:00,003:10,17,Cable Head,ID4287,D,0,0,0,,190.0,2579.0,21,7,19,61869.05680317041
Case 185,Turning & Milling Q.C.,Quality Check 1,2012-01-08 09:00:00,2012-01-08 11:14:00,002:14,17,Cable Head,ID4287,D,7,0,0,,134.0,2579.0,21,7,16,58085.44317180617
Case 185,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-08 12:40:00,2012-01-08 13:37:00,000:57,17,Cable Head,ID0998,D,7,0,0,Y,57.0,2579.0,21,7,15,57875.23959480291
Case 185,Lapping - Machine 1,Machine 1 - Lapping,2012-01-26 08:00:00,2012-01-26 10:00:00,002:00,17,Cable Head,ID0998,D,7,0,0,Y,120.0,2579.0,21,7,19,40049.951531174265
Case 185,Final Inspection Q.C.,Quality Check 1,2012-01-30 11:00:00,2012-01-30 12:18:00,001:18,17,Cable Head,ID4287,D,0,0,5,,78.0,2579.0,21,7,14,37250.243505063845
Case 185,Final Inspection Q.C.,Quality Check 1,2012-03-25 10:15:00,2012-03-25 11:10:00,000:55,17,Cable Head,ID4287,D,0,0,0,,55.0,2579.0,21,7,14,54074.87252311757
Case 185,Lapping - Machine 1,Machine 1 - Lapping,2012-03-25 14:47:00,2012-03-25 15:19:00,000:32,17,Cable Head,ID0998,D,0,0,0,,32.0,2579.0,21,7,11,54314.860162959696
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-26 04:20:00,2012-03-26 07:02:00,002:42,17,Cable Head,ID4385,S,0,0,0,,162.0,2579.0,21,7,12,54992.06164685161
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-26 07:04:00,2012-03-26 09:33:00,002:29,17,Cable Head,ID4355,S,1,0,0,,149.0,2579.0,21,7,18,55132.00308234258
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-26 09:34:00,2012-03-26 11:29:00,001:55,17,Cable Head,ID4355,D,6,0,0,,115.0,2579.0,21,7,14,55260.778071334214
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-26 11:29:00,2012-03-26 14:16:00,002:47,17,Cable Head,ID4355,S,1,0,0,,167.0,2579.0,21,7,14,55359.93284896521
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-26 14:16:00,2012-03-26 16:14:00,001:58,17,Cable Head,ID4355,D,6,0,0,,118.0,2579.0,21,7,20,55504.41743725231
Case 185,Final Inspection Q.C.,Quality Check 1,2012-03-28 09:00:00,2012-03-28 18:02:00,009:02,17,Cable Head,ID4287,D,0,0,0,,542.0,2579.0,21,7,50,57808.14886588857
Case 185,Final Inspection Q.C.,Quality Check 1,2012-03-29 12:00:00,2012-03-29 15:50:00,003:50,17,Cable Head,ID4287,D,0,0,0,,230.0,2579.0,21,7,27,59324.69528841919
Case 185,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,000:00,17,Cable Head,ID4491,D,7,0,0,,60.0,2579.0,21,7,23,60223.66556218246
Case 185,Final Inspection Q.C.,Quality Check 1,2012-03-30 08:00:00,2012-03-30 08:40:00,000:40,17,Cable Head,ID4287,D,7,0,0,,40.0,2579.0,21,7,12,60525.49603524229
Case 187,Lapping - Machine 1,Machine 1 - Lapping,2012-01-02 07:00:00,2012-01-02 09:30:00,002:30,200,Cable Head,ID4882,D,0,0,0,,150.0,7359.0,34,5,6,66340.24008810573
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-10 13:25:00,2012-01-10 15:49:00,002:24,200,Cable Head,ID4385,S,0,0,0,,144.0,7359.0,34,5,22,55342.15521796565
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-10 17:44:00,2012-01-10 20:04:00,002:20,200,Cable Head,ID4355,S,2,0,0,,140.0,7359.0,34,5,7,55128.51254953765
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-10 20:05:00,2012-01-11 06:52:00,010:47,200,Cable Head,ID4445,D,33,0,0,,647.0,7359.0,34,5,17,55024.65338031271
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-11 06:57:00,2012-01-11 15:54:00,008:57,200,Cable Head,ID4385,D,25,0,0,,537.0,7359.0,34,5,42,54491.67870513103
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-11 15:54:00,2012-01-11 19:59:00,004:05,200,Cable Head,ID4355,D,10,0,0,,245.0,7359.0,34,5,17,54047.908410391894
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-11 20:00:00,2012-01-12 06:44:00,010:44,200,Cable Head,ID4445,D,37,0,0,,644.0,7359.0,34,5,11,53852.43416996918
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-12 06:59:00,2012-01-12 15:51:00,008:52,200,Cable Head,ID4385,D,21,0,0,,532.0,7359.0,34,5,25,53342.65580268663
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-12 16:04:00,2012-01-12 23:42:00,007:38,200,Cable Head,ID4872,D,23,0,0,,458.0,7359.0,34,5,9,52903.88595332453
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-13 00:21:00,2012-01-13 03:18:00,002:57,200,Cable Head,ID4445,D,7,0,0,,177.0,7359.0,34,5,7,52516.59291061207
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-15 12:21:00,2012-01-15 16:09:00,003:48,200,Cable Head,ID4445,D,0,0,0,,228.0,7359.0,34,5,24,49779.12466960352
Case 187,Lapping - Machine 1,Machine 1 - Lapping,2012-01-15 15:14:00,2012-01-15 15:57:00,000:43,200,Cable Head,ID4882,D,0,0,0,,43.0,7359.0,34,5,12,49638.835498788816
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-15 16:19:00,2012-01-15 23:39:00,007:20,200,Cable Head,ID4385,D,14,0,0,,440.0,7359.0,34,5,16,49579.59467195068
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-15 23:33:00,2012-01-16 05:17:00,005:44,200,Cable Head,ID4528,D,8,0,0,,344.0,7359.0,34,5,16,49257.77124614707
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-16 19:28:00,2012-01-16 21:20:00,001:52,200,Cable Head,ID4385,D,0,0,0,,112.0,7359.0,34,5,7,48387.26992514311
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-16 21:21:00,2012-01-16 23:40:00,002:19,200,Cable Head,ID4385,D,0,0,0,,139.0,7359.0,34,5,8,48317.03171107685
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-19 10:11:00,2012-01-19 16:02:00,005:51,200,Cable Head,ID4493,D,0,0,0,,351.0,7359.0,34,5,27,45824.74438573316
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-22 10:14:00,2012-01-22 16:01:00,005:47,200,Cable Head,ID4493,D,0,0,0,,347.0,7359.0,34,5,31,43136.241796961025
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-23 10:05:00,2012-01-23 16:01:00,005:56,200,Cable Head,ID4493,D,0,0,0,,356.0,7359.0,34,5,28,42279.76023778071
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-24 09:51:00,2012-01-24 15:52:00,006:01,200,Cable Head,ID4493,D,0,0,0,,361.0,7359.0,34,5,38,41473.94385733157
Case 187,Packing,Packing,2012-01-25 00:00:00,2012-01-25 01:00:00,000:00,200,Cable Head,ID4820,D,60,0,0,,60.0,7359.0,34,5,7,41033.42466960352
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-25 10:01:00,2012-01-25 12:01:00,002:00,200,Cable Head,ID4493,D,60,0,0,,120.0,7359.0,34,5,17,40696.887934830476
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-27 06:49:00,2012-01-27 08:00:00,001:11,200,Cable Head,ID4493,D,0,0,5,,71.0,7359.0,34,5,10,39364.076855318206
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-29 00:00:00,2012-01-29 01:15:00,000:00,200,Cable Head,ID4385,D,7,0,0,,75.0,7359.0,34,5,10,38222.47598060819
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-29 06:50:00,2012-01-29 07:05:00,000:15,200,Cable Head,ID4493,D,0,0,0,,15.0,7359.0,34,5,9,37997.53544693967
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-29 07:05:00,2012-01-29 07:14:00,000:09,200,Cable Head,ID4493,D,119,0,0,,9.0,7359.0,34,5,7,37990.55195948921
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-29 09:35:00,2012-01-29 10:36:00,001:01,200,Cable Head,ID4493,D,0,0,0,,61.0,7359.0,34,5,15,37929.8275710196
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-29 10:24:00,2012-01-29 12:19:00,001:55,200,Cable Head,ID4493,D,0,0,0,,115.0,7359.0,34,5,20,37899.16116248349
Case 187,Final Inspection Q.C.,Quality Check 1,2012-01-29 13:42:00,2012-01-29 13:44:00,000:02,200,Cable Head,ID4493,D,1,2,0,,2.0,7359.0,34,5,13,37809.48040510788
Case 187,Packing,Packing,2012-01-30 00:00:00,2012-01-30 01:00:00,000:00,200,Cable Head,ID4820,D,120,0,0,Y,60.0,7359.0,34,5,15,37609.39907346128
Case 187,Packing,Packing,2012-01-31 00:00:00,2012-01-31 01:00:00,000:00,200,Cable Head,ID4291,D,5,0,0,,60.0,7359.0,34,5,12,36960.224327897755
Case 187,Packing,Packing,2012-02-09 00:00:00,2012-02-09 01:00:00,000:00,200,Cable Head,ID4491,D,1,0,0,,60.0,7359.0,34,5,8,32939.91363736506
Case 187,Final Inspection Q.C.,Quality Check 1,2012-02-09 06:50:00,2012-02-09 09:51:00,003:01,200,Cable Head,ID4493,D,1,0,0,,181.0,7359.0,34,5,18,32835.19066490533
Case 187,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-27 00:00:00,2012-02-27 01:15:00,000:00,200,Cable Head,ID0998,D,0,4,0,,75.0,7359.0,34,5,18,33021.81437389771
Case 188,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-02 12:15:00,2012-01-02 14:00:00,001:45,350,Punch Holder,ID0998,D,144,0,0,,105.0,4205.0,29,6,9,66026.22753303965
Case 188,Lapping - Machine 1,Machine 1 - Lapping,2012-01-02 12:20:00,2012-01-02 12:50:00,000:30,350,Punch Holder,ID4882,D,0,0,0,,30.0,4205.0,29,6,7,65992.26067811537
Case 188,Lapping - Machine 1,Machine 1 - Lapping,2012-01-02 13:20:00,2012-01-02 16:00:00,002:40,350,Punch Holder,ID4882,D,0,0,0,,160.0,4205.0,29,6,11,65990.59012780961
Case 188,Lapping - Machine 1,Machine 1 - Lapping,2012-01-02 16:00:00,2012-01-02 17:00:00,001:00,350,Punch Holder,ID0998,D,144,0,0,,60.0,4205.0,29,6,5,65788.36115393085
Case 188,Turning & Milling Q.C.,Quality Check 1,2012-01-17 11:18:00,2012-01-17 11:22:00,000:04,350,Punch Holder,ID4618,D,27,0,0,,4.0,4205.0,29,6,11,47712.40686922061
Case 188,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-29 07:00:00,2012-01-29 13:00:00,006:00,350,Punch Holder,ID3767,D,27,0,0,,360.0,4205.0,29,6,34,38009.61145374449
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-01 12:24:00,2012-02-01 14:34:00,002:10,350,Punch Holder,ID4445,S,0,0,0,,130.0,4205.0,29,6,18,36076.03170409511
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-01 14:34:00,2012-02-01 17:59:00,003:25,350,Punch Holder,ID4445,D,22,0,0,,205.0,4205.0,29,6,28,36036.1435807091
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-01 20:24:00,2012-02-02 06:47:00,010:23,350,Punch Holder,ID0420,D,45,0,0,,623.0,4205.0,29,6,24,35910.22814358071
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-02 07:02:00,2012-02-02 09:57:00,002:55,350,Punch Holder,ID4445,D,10,0,0,,175.0,4205.0,29,6,22,35678.10964332893
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:19:00,2012-02-02 09:23:00,000:04,350,Punch Holder,ID4618,D,0,0,0,,4.0,4205.0,29,6,14,35638.80202598547
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-02 10:36:00,2012-02-02 13:31:00,002:55,350,Punch Holder,ID4445,D,12,0,0,,175.0,4205.0,29,6,22,35604.858212241306
Case 188,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-02 10:38:00,2012-02-02 10:40:00,000:02,350,Punch Holder,ID0998,D,27,0,0,,2.0,4205.0,29,6,15,35604.1822985469
Case 188,Lapping - Machine 1,Machine 1 - Lapping,2012-02-02 13:29:00,2012-02-02 13:30:00,000:01,350,Punch Holder,ID0998,D,27,0,0,,1.0,4205.0,29,6,14,35546.591589608106
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-02 13:32:00,2012-02-02 13:55:00,000:23,350,Punch Holder,ID4445,D,0,0,0,,23.0,4205.0,29,6,13,35545.588287098195
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-02 19:58:00,2012-02-03 00:55:00,004:57,350,Punch Holder,ID0420,D,23,0,0,,297.0,4205.0,29,6,15,35417.334214002636
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-03 10:36:00,2012-02-03 12:54:00,002:18,350,Punch Holder,ID4618,D,0,0,0,,138.0,4205.0,29,6,12,35132.29986789961
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-04 22:45:00,2012-02-05 06:53:00,008:08,350,Punch Holder,ID4445,D,39,0,0,Y,488.0,4205.0,29,6,12,34444.06450902686
Case 188,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-05 00:00:00,2012-02-05 01:15:00,000:00,350,Punch Holder,ID4445,D,20,0,0,,75.0,4205.0,29,6,10,34465.84832451499
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-05 07:28:00,2012-02-05 11:32:00,004:04,350,Punch Holder,ID4618,D,0,0,0,,244.0,4205.0,29,6,20,34280.35887274329
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-05 14:04:00,2012-02-05 14:07:00,000:03,350,Punch Holder,ID4618,D,27,0,0,,3.0,4205.0,29,6,13,34167.22528077516
Case 188,Turning & Milling Q.C.,Quality Check 1,2012-02-05 14:15:00,2012-02-05 14:18:00,000:03,350,Punch Holder,ID4618,D,0,5,0,,3.0,4205.0,29,6,15,34156.41149273448
Case 188,Turning & Milling Q.C.,Quality Check 1,2012-02-05 14:16:00,2012-02-05 14:43:00,000:27,350,Punch Holder,ID4618,D,0,0,0,,27.0,4205.0,29,6,16,34163.634221537104
Case 188,Turning & Milling Q.C.,Quality Check 1,2012-02-05 14:17:00,2012-02-05 14:43:00,000:26,350,Punch Holder,ID4618,D,0,0,0,,26.0,4205.0,29,6,16,34163.33582911253
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-05 14:39:00,2012-02-05 14:44:00,000:05,350,Punch Holder,ID4618,D,0,6,0,,5.0,4205.0,29,6,15,34149.26089828269
Case 188,Packing,Packing,2012-02-06 00:00:00,2012-02-06 01:00:00,000:00,350,Punch Holder,ID4820,D,27,0,0,,60.0,4205.0,29,6,14,34036.6835722161
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-06 07:14:00,2012-02-06 18:01:00,010:47,350,Punch Holder,ID4618,D,0,0,0,,647.0,4205.0,29,6,43,33859.58740642889
Case 188,Packing,Packing,2012-02-07 00:00:00,2012-02-07 01:00:00,000:00,350,Punch Holder,ID4491,D,149,0,0,,60.0,4205.0,29,6,12,33639.42183020948
Case 188,Final Inspection Q.C.,Quality Check 1,2012-02-07 13:48:00,2012-02-07 15:03:00,000:00,350,Punch Holder,ID4618,D,149,0,0,,75.0,4205.0,29,6,22,33383.54062981722
Case 189,Turning & Milling Q.C.,Quality Check 1,2012-01-02 00:00:00,2012-01-02 01:15:00,000:00,8,Tube,ID4163,D,0,1,0,,75.0,855.0,6,2,3,66745.287381634
Case 189,Turning & Milling Q.C.,Quality Check 1,2012-01-02 13:00:00,2012-01-02 14:00:00,001:00,8,Tube,ID4163,D,0,1,0,,60.0,855.0,6,2,8,65981.46321585904
Case 189,Turning & Milling Q.C.,Quality Check 1,2012-01-02 14:00:00,2012-01-02 16:10:00,002:10,8,Tube,ID4163,D,0,1,0,Y,130.0,855.0,6,2,10,65921.9268722467
Case 189,Final Inspection Q.C.,Quality Check 1,2012-01-03 07:00:00,2012-01-03 13:00:00,006:00,8,Tube,ID4163,D,0,0,0,,360.0,855.0,6,2,25,64913.524669603525
Case 189,Final Inspection Q.C.,Quality Check 1,2012-01-04 10:00:00,2012-01-04 12:50:00,002:50,8,Tube,ID4163,D,1,0,0,,170.0,855.0,6,2,19,63328.8755780665
Case 189,Packing,Packing,2012-01-05 00:00:00,2012-01-05 01:00:00,000:00,8,Tube,ID4820,D,1,0,0,,60.0,855.0,6,2,11,62586.31783116597
Case 19,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-30 10:59:00,2012-01-30 16:10:00,005:11,33,Cable Head,ID4167,S,1,0,0,,311.0,2374.0,15,8,27,37250.66336415676
Case 19,Turning & Milling Q.C.,Quality Check 1,2012-01-30 17:00:00,2012-01-30 18:05:00,001:05,33,Cable Head,ID4163,S,0,0,0,,65.0,2374.0,15,8,12,37100.0057243505
Case 19,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-30 19:50:00,2012-01-31 06:40:00,010:50,33,Cable Head,ID4932,D,32,0,0,,650.0,2374.0,15,8,22,37038.12354107025
Case 19,Turning & Milling Q.C.,Quality Check 1,2012-01-31 14:50:00,2012-01-31 16:10:00,001:20,33,Cable Head,ID4163,D,33,0,0,,80.0,2374.0,15,8,14,36571.60105680317
Case 19,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-01 08:27:00,2012-02-01 09:19:00,000:52,33,Cable Head,ID0998,D,33,0,0,,52.0,2374.0,15,8,13,36172.26954415327
Case 19,Lapping - Machine 1,Machine 1 - Lapping,2012-02-20 00:00:00,2012-02-20 01:15:00,000:00,33,Cable Head,ID4882,D,0,0,0,,75.0,2374.0,15,8,14,31591.993829881005
Case 19,Lapping - Machine 1,Machine 1 - Lapping,2012-02-20 15:21:00,2012-02-20 15:59:00,000:38,33,Cable Head,ID4882,D,31,0,0,,38.0,2374.0,15,8,20,31608.71444297666
Case 19,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-21 11:30:00,2012-02-21 13:00:00,001:30,33,Cable Head,ID4385,S,0,0,0,,90.0,2374.0,15,8,20,31698.491853808893
Case 19,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-21 16:22:00,2012-02-21 20:10:00,003:48,33,Cable Head,ID4872,D,10,0,0,,228.0,2374.0,15,8,24,31732.810834617925
