Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Completion Time (minutes),case:concept:name,concept:name,time:timestamp
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-09 00:07:00+00:00,2012-03-09 06:45:00+00:00,100,Cable Head,ID4445,D,19,0,0,0,398.0,Case 198,Round Grinding - Machine 2,2012-03-09 00:07:00+00:00
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-09 07:16:00+00:00,2012-03-09 11:49:00+00:00,100,Cable Head,ID4385,D,10,0,0,0,273.0,Case 198,Round Grinding - Machine 2,2012-03-09 07:16:00+00:00
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-10 22:09:00+00:00,2012-03-11 06:33:00+00:00,100,Cable Head,ID4528,D,18,0,0,0,504.0,Case 198,Round Grinding - Machine 2,2012-03-10 22:09:00+00:00
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11 06:44:00+00:00,2012-03-11 06:52:00+00:00,100,Cable Head,ID4355,D,1,0,0,0,8.0,Case 198,Round Grinding - Machine 2,2012-03-11 06:44:00+00:00
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11 07:58:00+00:00,2012-03-11 15:57:00+00:00,100,Cable Head,ID4355,D,17,0,0,0,479.0,Case 198,Round Grinding - Machine 2,2012-03-11 07:58:00+00:00
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11 16:18:00+00:00,2012-03-11 20:40:00+00:00,100,Cable Head,ID4385,D,13,0,0,0,262.0,Case 198,Round Grinding - Machine 2,2012-03-11 16:18:00+00:00
Case 198,Final Inspection Q.C.,Quality Check 1,2012-03-15 11:19:00+00:00,2012-03-15 14:01:00+00:00,100,Cable Head,ID4493,D,86,4,0,0,162.0,Case 198,Final Inspection Q.C.,2012-03-15 11:19:00+00:00
Case 198,Packing,Packing,2012-03-16 00:00:00+00:00,2012-03-16 01:00:00+00:00,100,Cable Head,ID4820,D,86,0,0,0,60.0,Case 198,Packing,2012-03-16 00:00:00+00:00
Case 198,Packing,Packing,2012-03-18 00:00:00+00:00,2012-03-18 01:00:00+00:00,100,Cable Head,ID4820,D,1,0,0,0,60.0,Case 198,Packing,2012-03-18 00:00:00+00:00
Case 198,Final Inspection Q.C.,Quality Check 1,2012-03-18 10:09:00+00:00,2012-03-18 12:11:00+00:00,100,Cable Head,ID4493,D,1,0,0,0,122.0,Case 198,Final Inspection Q.C.,2012-03-18 10:09:00+00:00
Case 198,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-19 07:20:00+00:00,2012-03-19 09:56:00+00:00,100,Cable Head,ID4528,D,0,0,0,0,156.0,Case 198,Grinding Rework - Machine 27,2012-03-19 07:20:00+00:00
Case 198,Packing,Packing,2012-03-20 00:00:00+00:00,2012-03-20 01:00:00+00:00,100,Cable Head,ID4820,D,4,0,0,0,60.0,Case 198,Packing,2012-03-20 00:00:00+00:00
Case 198,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:34:00+00:00,2012-03-20 10:49:00+00:00,100,Cable Head,ID4493,D,4,0,0,1,75.0,Case 198,Final Inspection Q.C.,2012-03-20 09:34:00+00:00
Case 198,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-20 12:24:00+00:00,2012-03-20 13:39:00+00:00,100,Cable Head,ID4882,D,4,0,0,0,75.0,Case 198,Laser Marking - Machine 7,2012-03-20 12:24:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-03 00:00:00+00:00,2012-01-03 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-01-03 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-03 08:24:00+00:00,2012-01-03 15:35:00+00:00,180,Cable Head,ID0998,D,36,0,0,0,431.0,Case 199,Lapping - Machine 1,2012-01-03 08:24:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-03 12:25:00+00:00,2012-01-03 12:50:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,25.0,Case 199,Lapping - Machine 1,2012-01-03 12:25:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-03 13:20:00+00:00,2012-01-03 16:00:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,160.0,Case 199,Lapping - Machine 1,2012-01-03 13:20:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-03 15:35:00+00:00,2012-01-03 15:56:00+00:00,180,Cable Head,ID0998,D,0,0,0,0,21.0,Case 199,Lapping - Machine 1,2012-01-03 15:35:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-03 15:57:00+00:00,2012-01-03 16:05:00+00:00,180,Cable Head,ID4445,S,0,0,0,0,8.0,Case 199,Round Grinding - Machine 2,2012-01-03 15:57:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-03 16:07:00+00:00,2012-01-03 18:58:00+00:00,180,Cable Head,ID4445,S,0,0,0,0,171.0,Case 199,Round Grinding - Machine 2,2012-01-03 16:07:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-03 18:59:00+00:00,2012-01-03 22:17:00+00:00,180,Cable Head,ID4445,D,9,0,0,0,198.0,Case 199,Round Grinding - Machine 2,2012-01-03 18:59:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-04 00:00:00+00:00,2012-01-04 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-01-04 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-04 07:39:00+00:00,2012-01-04 10:25:00+00:00,180,Cable Head,ID4355,D,0,0,0,0,166.0,Case 199,Lapping - Machine 1,2012-01-04 07:39:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-04 09:00:00+00:00,2012-01-04 10:00:00+00:00,180,Cable Head,ID4163,D,0,1,0,0,60.0,Case 199,Turning & Milling Q.C.,2012-01-04 09:00:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-04 22:37:00+00:00,2012-01-04 23:46:00+00:00,180,Cable Head,ID3846,S,0,0,0,0,69.0,Case 199,Turning & Milling - Machine 10,2012-01-04 22:37:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-05 06:52:00+00:00,2012-01-05 15:32:00+00:00,180,Cable Head,ID4641,S,2,0,0,0,520.0,Case 199,Turning & Milling - Machine 10,2012-01-05 06:52:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-05 15:09:00+00:00,2012-01-06 07:00:00+00:00,180,Cable Head,ID4355,D,0,0,0,0,951.0,Case 199,Round Grinding - Machine 2,2012-01-05 15:09:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-05 16:03:00+00:00,2012-01-06 07:00:00+00:00,180,Cable Head,ID3846,D,20,0,0,0,897.0,Case 199,Turning & Milling - Machine 10,2012-01-05 16:03:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-05 16:28:00+00:00,2012-01-05 19:53:00+00:00,180,Cable Head,ID4445,D,8,0,0,0,205.0,Case 199,Round Grinding - Machine 2,2012-01-05 16:28:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-05 20:52:00+00:00,2012-01-06 06:48:00+00:00,180,Cable Head,ID4385,D,19,0,0,0,596.0,Case 199,Round Grinding - Machine 2,2012-01-05 20:52:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-06 07:00:00+00:00,2012-01-07 06:00:00+00:00,180,Cable Head,ID4132,D,31,0,0,0,1380.0,Case 199,Turning & Milling - Machine 10,2012-01-06 07:00:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-06 07:01:00+00:00,2012-01-06 12:53:00+00:00,180,Cable Head,ID4355,D,14,0,0,0,352.0,Case 199,Round Grinding - Machine 2,2012-01-06 07:01:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-01-06 08:09:00+00:00,2012-01-06 10:03:00+00:00,180,Cable Head,ID0998,D,36,0,0,0,114.0,Case 199,Lapping - Machine 1,2012-01-06 08:09:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-07 21:57:00+00:00,2012-01-08 06:57:00+00:00,180,Cable Head,ID4445,D,16,0,0,0,540.0,Case 199,Round Grinding - Machine 2,2012-01-07 21:57:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-08 09:12:00+00:00,2012-01-08 15:39:00+00:00,180,Cable Head,ID4132,D,6,0,0,0,387.0,Case 199,Turning & Milling - Machine 10,2012-01-08 09:12:00+00:00
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-08 10:02:00+00:00,2012-01-08 13:20:00+00:00,180,Cable Head,ID4385,D,5,0,0,0,198.0,Case 199,Round Grinding - Machine 2,2012-01-08 10:02:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-08 20:18:00+00:00,2012-01-08 22:20:00+00:00,180,Cable Head,ID4641,D,7,0,0,0,122.0,Case 199,Turning & Milling - Machine 10,2012-01-08 20:18:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-10 09:00:00+00:00,2012-01-10 12:50:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,230.0,Case 199,Final Inspection Q.C.,2012-01-10 09:00:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-10 13:20:00+00:00,2012-01-10 14:26:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,66.0,Case 199,Final Inspection Q.C.,2012-01-10 13:20:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-10 14:26:00+00:00,2012-01-10 15:53:00+00:00,180,Cable Head,ID4163,D,64,0,0,0,87.0,Case 199,Turning & Milling Q.C.,2012-01-10 14:26:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-10 20:41:00+00:00,2012-01-11 06:53:00+00:00,180,Cable Head,ID4641,D,8,0,0,0,612.0,Case 199,Turning & Milling - Machine 10,2012-01-10 20:41:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-11 07:15:00+00:00,2012-01-11 17:42:00+00:00,180,Cable Head,ID4132,D,11,0,0,0,627.0,Case 199,Turning & Milling - Machine 10,2012-01-11 07:15:00+00:00
Case 199,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-11 09:21:00+00:00,2012-01-11 10:03:00+00:00,180,Cable Head,ID0998,D,64,0,0,0,42.0,Case 199,Laser Marking - Machine 7,2012-01-11 09:21:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-11 21:32:00+00:00,2012-01-12 04:41:00+00:00,180,Cable Head,ID4641,D,8,0,0,0,429.0,Case 199,Turning & Milling - Machine 10,2012-01-11 21:32:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-12 12:15:00+00:00,2012-01-12 12:50:00+00:00,180,Cable Head,ID4163,D,0,0,0,1,35.0,Case 199,Final Inspection Q.C.,2012-01-12 12:15:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-12 13:20:00+00:00,2012-01-12 16:07:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,167.0,Case 199,Final Inspection Q.C.,2012-01-12 13:20:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-13 12:00:00+00:00,2012-01-13 12:53:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,53.0,Case 199,Final Inspection Q.C.,2012-01-13 12:00:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 03:17:00+00:00,2012-01-15 07:00:00+00:00,180,Cable Head,ID4132,S,1,0,0,0,223.0,Case 199,Turning & Milling - Machine 10,2012-01-15 03:17:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-15 07:00:00+00:00,2012-01-15 08:40:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,100.0,Case 199,Final Inspection Q.C.,2012-01-15 07:00:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-15 09:00:00+00:00,2012-01-15 12:50:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,230.0,Case 199,Final Inspection Q.C.,2012-01-15 09:00:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 09:10:00+00:00,2012-01-15 15:57:00+00:00,180,Cable Head,ID4641,D,6,0,0,0,407.0,Case 199,Turning & Milling - Machine 10,2012-01-15 09:10:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-15 13:20:00+00:00,2012-01-15 14:00:00+00:00,180,Cable Head,ID4163,D,0,1,0,0,40.0,Case 199,Final Inspection Q.C.,2012-01-15 13:20:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-15 14:00:00+00:00,2012-01-15 14:30:00+00:00,180,Cable Head,ID4163,D,0,1,0,0,30.0,Case 199,Final Inspection Q.C.,2012-01-15 14:00:00+00:00
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 16:24:00+00:00,2012-01-15 18:03:00+00:00,180,Cable Head,ID4132,D,3,0,0,0,99.0,Case 199,Turning & Milling - Machine 10,2012-01-15 16:24:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-16 13:20:00+00:00,2012-01-16 15:34:00+00:00,180,Cable Head,ID4163,D,37,0,0,0,134.0,Case 199,Turning & Milling Q.C.,2012-01-16 13:20:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-16 15:34:00+00:00,2012-01-16 15:54:00+00:00,180,Cable Head,ID4163,D,0,2,0,0,20.0,Case 199,Turning & Milling Q.C.,2012-01-16 15:34:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-16 15:54:00+00:00,2012-01-16 16:00:00+00:00,180,Cable Head,ID4163,D,0,1,0,0,6.0,Case 199,Turning & Milling Q.C.,2012-01-16 15:54:00+00:00
Case 199,Turning & Milling Q.C.,Quality Check 1,2012-01-16 16:00:00+00:00,2012-01-16 16:10:00+00:00,180,Cable Head,ID4163,D,0,1,0,0,10.0,Case 199,Turning & Milling Q.C.,2012-01-16 16:00:00+00:00
Case 199,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-17 08:18:00+00:00,2012-01-17 09:38:00+00:00,180,Cable Head,ID0998,D,39,0,0,0,80.0,Case 199,Laser Marking - Machine 7,2012-01-17 08:18:00+00:00
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-17 15:14:00+00:00,2012-01-17 15:47:00+00:00,180,Cable Head,ID4872,D,0,0,0,0,33.0,Case 199,Grinding Rework - Machine 27,2012-01-17 15:14:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-19 07:00:00+00:00,2012-01-19 08:40:00+00:00,180,Cable Head,ID4163,D,0,0,1,0,100.0,Case 199,Final Inspection Q.C.,2012-01-19 07:00:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-01-19 10:00:00+00:00,2012-01-19 12:50:00+00:00,180,Cable Head,ID4163,D,68,0,0,0,170.0,Case 199,Final Inspection Q.C.,2012-01-19 10:00:00+00:00
Case 199,Packing,Packing,2012-01-20 00:00:00+00:00,2012-01-20 01:00:00+00:00,180,Cable Head,ID4491,D,68,0,0,0,60.0,Case 199,Packing,2012-01-20 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-26 16:15:00+00:00,2012-02-26 16:38:00+00:00,180,Cable Head,ID0998,D,8,0,0,0,23.0,Case 199,Lapping - Machine 1,2012-02-26 16:15:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-26 23:59:00+00:00,2012-02-27 02:00:00+00:00,180,Cable Head,ID4385,S,0,0,0,0,121.0,Case 199,Round Grinding - Machine 3,2012-02-26 23:59:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-27 00:00:00+00:00,2012-02-27 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-02-27 00:00:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-27 02:00:00+00:00,2012-02-27 05:40:00+00:00,180,Cable Head,ID4385,D,8,0,0,0,220.0,Case 199,Round Grinding - Machine 3,2012-02-27 02:00:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-27 05:40:00+00:00,2012-02-27 06:40:00+00:00,180,Cable Head,ID4385,D,0,0,0,0,60.0,Case 199,Round Grinding - Machine 3,2012-02-27 05:40:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-28 00:00:00+00:00,2012-02-28 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-02-28 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-28 08:11:00+00:00,2012-02-28 14:10:00+00:00,180,Cable Head,ID0998,D,0,0,0,0,359.0,Case 199,Lapping - Machine 1,2012-02-28 08:11:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-28 09:05:00+00:00,2012-02-28 11:30:00+00:00,180,Cable Head,ID4882,D,72,0,0,0,145.0,Case 199,Lapping - Machine 1,2012-02-28 09:05:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-28 22:12:00+00:00,2012-02-29 01:26:00+00:00,180,Cable Head,ID4385,S,0,0,0,0,194.0,Case 199,Round Grinding - Machine 3,2012-02-28 22:12:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-29 00:00:00+00:00,2012-02-29 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-02-29 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-29 00:00:00+00:00,2012-02-29 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-02-29 00:00:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 01:27:00+00:00,2012-02-29 06:34:00+00:00,180,Cable Head,ID4385,D,8,0,0,0,307.0,Case 199,Round Grinding - Machine 3,2012-02-29 01:27:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-29 08:02:00+00:00,2012-02-29 11:29:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,207.0,Case 199,Lapping - Machine 1,2012-02-29 08:02:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 09:38:00+00:00,2012-02-29 10:56:00+00:00,180,Cable Head,ID4445,S,0,0,0,0,78.0,Case 199,Round Grinding - Machine 3,2012-02-29 09:38:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 10:57:00+00:00,2012-02-29 13:22:00+00:00,180,Cable Head,ID4445,D,9,0,0,0,145.0,Case 199,Round Grinding - Machine 3,2012-02-29 10:57:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 13:27:00+00:00,2012-02-29 15:53:00+00:00,180,Cable Head,ID4355,D,6,0,0,0,146.0,Case 199,Round Grinding - Machine 3,2012-02-29 13:27:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-02-29 16:28:00+00:00,2012-02-29 16:29:00+00:00,180,Cable Head,ID4882,D,15,0,0,0,1.0,Case 199,Lapping - Machine 1,2012-02-29 16:28:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 20:36:00+00:00,2012-02-29 20:45:00+00:00,180,Cable Head,ID4385,D,0,0,0,0,9.0,Case 199,Round Grinding - Machine 3,2012-02-29 20:36:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-29 22:45:00+00:00,2012-03-01 06:47:00+00:00,180,Cable Head,ID4385,D,19,0,0,0,482.0,Case 199,Round Grinding - Machine 3,2012-02-29 22:45:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-01 07:00:00+00:00,2012-03-01 08:40:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,100.0,Case 199,Final Inspection Q.C.,2012-03-01 07:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 07:34:00+00:00,2012-03-01 08:37:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,63.0,Case 199,Lapping - Machine 1,2012-03-01 07:34:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-01 09:00:00+00:00,2012-03-01 10:00:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,60.0,Case 199,Final Inspection Q.C.,2012-03-01 09:00:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-01 11:00:00+00:00,2012-03-01 12:50:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,110.0,Case 199,Final Inspection Q.C.,2012-03-01 11:00:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-01 15:19:00+00:00,2012-03-01 16:11:00+00:00,180,Cable Head,ID4355,D,2,0,0,0,52.0,Case 199,Round Grinding - Machine 3,2012-03-01 15:19:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-01 16:10:00+00:00,2012-03-01 18:03:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,113.0,Case 199,Final Inspection Q.C.,2012-03-01 16:10:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-01 20:50:00+00:00,2012-03-02 06:34:00+00:00,180,Cable Head,ID4385,D,20,0,0,0,584.0,Case 199,Round Grinding - Machine 3,2012-03-01 20:50:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-03-02 00:00:00+00:00,2012-03-02 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-03-02 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-03-02 00:00:00+00:00,2012-03-02 01:15:00+00:00,180,Cable Head,ID4882,D,0,0,0,0,75.0,Case 199,Lapping - Machine 1,2012-03-02 00:00:00+00:00
Case 199,Lapping - Machine 1,Machine 1 - Lapping,2012-03-02 11:16:00+00:00,2012-03-02 12:29:00+00:00,180,Cable Head,ID0998,D,8,0,0,0,73.0,Case 199,Lapping - Machine 1,2012-03-02 11:16:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-03 22:11:00+00:00,2012-03-04 06:45:00+00:00,180,Cable Head,ID4445,D,20,0,0,0,514.0,Case 199,Round Grinding - Machine 3,2012-03-03 22:11:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-04 07:30:00+00:00,2012-03-04 08:40:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,70.0,Case 199,Final Inspection Q.C.,2012-03-04 07:30:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-04 09:00:00+00:00,2012-03-04 12:50:00+00:00,180,Cable Head,ID4163,D,0,0,0,0,230.0,Case 199,Final Inspection Q.C.,2012-03-04 09:00:00+00:00
Case 199,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-04 12:21:00+00:00,2012-03-04 15:53:00+00:00,180,Cable Head,ID4385,D,11,0,0,0,212.0,Case 199,Round Grinding - Machine 3,2012-03-04 12:21:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-04 13:20:00+00:00,2012-03-04 14:20:00+00:00,180,Cable Head,ID4163,D,11,0,0,0,60.0,Case 199,Final Inspection Q.C.,2012-03-04 13:20:00+00:00
Case 199,Packing,Packing,2012-03-05 00:00:00+00:00,2012-03-05 01:00:00+00:00,180,Cable Head,ID4820,D,10,0,0,0,60.0,Case 199,Packing,2012-03-05 00:00:00+00:00
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-06 09:23:00+00:00,2012-03-06 11:43:00+00:00,180,Cable Head,ID4528,D,0,0,0,0,140.0,Case 199,Grinding Rework - Machine 27,2012-03-06 09:23:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-16 09:34:00+00:00,2012-03-16 12:51:00+00:00,180,Cable Head,ID4493,D,0,0,0,0,197.0,Case 199,Final Inspection Q.C.,2012-03-16 09:34:00+00:00
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-18 10:18:00+00:00,2012-03-18 11:24:00+00:00,180,Cable Head,ID4528,D,0,0,0,0,66.0,Case 199,Grinding Rework - Machine 27,2012-03-18 10:18:00+00:00
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-18 16:16:00+00:00,2012-03-18 17:47:00+00:00,180,Cable Head,ID4528,D,0,0,0,0,91.0,Case 199,Grinding Rework - Machine 27,2012-03-18 16:16:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-19 06:59:00+00:00,2012-03-19 11:00:00+00:00,180,Cable Head,ID4493,D,0,0,0,0,241.0,Case 199,Final Inspection Q.C.,2012-03-19 06:59:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-19 10:58:00+00:00,2012-03-19 15:59:00+00:00,180,Cable Head,ID4493,D,0,0,0,0,301.0,Case 199,Final Inspection Q.C.,2012-03-19 10:58:00+00:00
Case 199,Packing,Packing,2012-03-20 00:00:00+00:00,2012-03-20 01:00:00+00:00,180,Cable Head,ID4820,D,25,0,0,0,60.0,Case 199,Packing,2012-03-20 00:00:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:51:00+00:00,2012-03-20 11:06:00+00:00,180,Cable Head,ID4493,D,25,0,0,0,75.0,Case 199,Final Inspection Q.C.,2012-03-20 09:51:00+00:00
Case 199,Final Inspection Q.C.,Quality Check 1,2012-03-21 13:20:00+00:00,2012-03-21 15:00:00+00:00,180,Cable Head,ID4163,D,29,0,0,0,100.0,Case 199,Final Inspection Q.C.,2012-03-21 13:20:00+00:00
Case 199,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-21 16:48:00+00:00,2012-03-21 18:30:00+00:00,180,Cable Head,ID4872,D,0,0,0,0,102.0,Case 199,Grinding Rework - Machine 27,2012-03-21 16:48:00+00:00
Case 199,Packing,Packing,2012-03-22 00:00:00+00:00,2012-03-22 01:00:00+00:00,180,Cable Head,ID4820,D,29,0,0,0,60.0,Case 199,Packing,2012-03-22 00:00:00+00:00
Case 199,Packing,Packing,2012-03-27 00:00:00+00:00,2012-03-27 01:00:00+00:00,180,Cable Head,ID4820,D,1,0,0,0,60.0,Case 199,Packing,2012-03-27 00:00:00+00:00
