case:concept:name,concept:name,Resource,time:timestamp,Complete Timestamp,case:Work Order Qty,case:Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Event Start Hour,Event Start Day,Event Start Month,Event Start Day of Week,Time Gap Between Events,Cumulative Qty Completed,Cumulative Qty Rejected,Cumulative Qty for MRB,Has Rejections,Total Events Per Case,Unique Activities Count,Unique Resources Count,Event Completion Time (minutes),case:Total Duration,Case Remaining Time (minutes)
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-25 19:39:00,2012-03-25 23:36:00,500,Housing,ID4429,D,15,0,0,0,19,25,3,6,450.0,145,0,0,0,36,2,2,237.0,9816.0,6852.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-25 23:42:00,2012-03-26 06:38:00,500,Housing,ID4794,D,25,0,0,0,23,25,3,6,243.0,170,0,0,0,36,2,2,416.0,9816.0,6615.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-26 06:53:00,2012-03-26 09:11:00,500,Housing,ID4529,D,9,0,0,0,6,26,3,0,431.0,179,0,0,0,36,2,2,138.0,9816.0,6199.0
Case 135,Turning & Milling Q.C.,Quality Check 1,2012-03-26 07:00:00,2012-03-26 08:00:00,500,Housing,ID4493,D,165,4,0,0,7,26,3,0,7.0,344,4,0,1,36,2,2,60.0,9816.0,6061.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-26 12:10:00,2012-03-26 15:41:00,500,Housing,ID4529,D,10,0,0,0,12,26,3,0,310.0,354,4,0,0,36,2,2,211.0,9816.0,6001.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-26 15:50:00,2012-03-26 23:37:00,500,Housing,ID4429,D,21,0,0,0,15,26,3,0,220.0,375,4,0,0,36,2,2,467.0,9816.0,5790.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-26 23:43:00,2012-03-27 06:33:00,500,Housing,ID4794,D,21,0,0,0,23,26,3,0,473.0,396,4,0,0,36,2,2,410.0,9816.0,5323.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 07:00:00,2012-03-27 15:00:00,500,Housing,ID4167,D,17,0,0,0,7,27,3,1,437.0,413,4,0,0,36,2,2,480.0,9816.0,4913.0
Case 135,Turning & Milling Q.C.,Quality Check 1,2012-03-27 08:25:00,2012-03-27 09:26:00,500,Housing,ID4493,D,60,0,0,0,8,27,3,1,85.0,473,4,0,0,36,2,2,61.0,9816.0,4433.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 15:00:00,2012-03-27 16:00:00,500,Housing,ID4167,S,0,0,0,0,15,27,3,1,395.0,473,4,0,0,36,2,2,60.0,9816.0,4372.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 16:07:00,2012-03-27 18:08:00,500,Housing,ID4429,S,0,0,0,0,16,27,3,1,67.0,473,4,0,0,36,2,2,121.0,9816.0,4312.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 19:51:00,2012-03-27 23:33:00,500,Housing,ID4932,D,225,0,0,0,19,27,3,1,224.0,698,4,0,0,36,2,2,222.0,9816.0,4191.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 23:33:00,2012-03-28 01:16:00,500,Housing,ID4932,S,1,0,0,0,23,27,3,1,222.0,699,4,0,0,36,2,2,103.0,9816.0,3969.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-28 01:16:00,2012-03-28 06:40:00,500,Housing,ID4932,D,18,0,0,0,1,28,3,2,103.0,717,4,0,0,36,2,2,324.0,9816.0,3866.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-28 07:49:00,2012-03-28 16:09:00,500,Housing,ID4167,D,11,0,0,0,7,28,3,2,393.0,728,4,0,0,36,2,2,500.0,9816.0,3542.0
Case 135,Turning & Milling Q.C.,Quality Check 1,2012-03-28 09:47:00,2012-03-28 14:48:00,500,Housing,ID4493,D,225,0,0,0,9,28,3,2,118.0,953,4,0,0,36,2,2,301.0,9816.0,3042.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-28 16:13:00,2012-03-28 23:40:00,500,Housing,ID4429,D,12,0,0,0,16,28,3,2,386.0,965,4,0,0,36,2,2,447.0,9816.0,2741.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-28 23:54:00,2012-03-29 06:41:00,500,Housing,ID4932,D,23,0,0,0,23,28,3,2,461.0,988,4,0,0,36,2,2,407.0,9816.0,2294.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-29 06:45:00,2012-03-29 16:04:00,500,Housing,ID4167,D,26,0,0,0,6,29,3,3,411.0,1014,4,0,0,36,2,2,559.0,9816.0,1887.0
Case 135,Turning & Milling Q.C.,Quality Check 1,2012-03-29 12:04:00,2012-03-29 15:05:00,500,Housing,ID4493,D,79,0,0,0,12,29,3,3,319.0,1093,4,0,0,36,2,2,181.0,9816.0,1328.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-29 16:47:00,2012-03-29 23:28:00,500,Housing,ID4429,D,20,0,0,0,16,29,3,3,283.0,1113,4,0,0,36,2,2,401.0,9816.0,1147.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-30 00:01:00,2012-03-30 05:45:00,500,Housing,ID4932,D,21,0,0,0,0,30,3,4,434.0,1134,4,0,0,36,2,2,344.0,9816.0,746.0
Case 135,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-30 05:45:00,2012-03-30 11:27:00,500,Housing,ID4167,D,15,0,0,0,5,30,3,4,344.0,1149,4,0,0,36,2,2,342.0,9816.0,402.0
Case 135,Turning & Milling Q.C.,Quality Check 1,2012-03-30 06:11:00,2012-03-30 07:11:00,500,Housing,ID4493,D,68,0,0,0,6,30,3,4,26.0,1217,4,0,0,36,2,2,60.0,9816.0,60.0
Case 136,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-29 19:15:00,2012-03-29 23:34:00,600,Ballnut,ID4794,S,2,0,0,0,19,29,3,3,0.0,2,0,0,0,3,2,2,259.0,685.0,685.0
Case 136,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-29 23:34:00,2012-03-30 05:55:00,600,Ballnut,ID4794,D,12,0,0,0,23,29,3,3,259.0,14,0,0,0,3,2,2,381.0,685.0,426.0
Case 136,Turning & Milling Q.C.,Quality Check 1,2012-03-30 06:36:00,2012-03-30 07:21:00,600,Ballnut,ID4618,D,0,0,0,0,6,30,3,4,422.0,14,0,0,0,3,2,2,45.0,685.0,45.0
Case 137,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27 18:21:00,2012-03-27 23:38:00,15,Housing,ID4429,S,0,0,0,0,18,27,3,1,0.0,0,0,0,0,4,2,2,317.0,1045.0,1045.0
Case 137,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-28 01:17:00,2012-03-28 04:11:00,15,Housing,ID4932,S,1,0,0,0,1,28,3,2,416.0,1,0,0,0,4,2,2,174.0,1045.0,728.0
Case 137,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-28 07:50:00,2012-03-28 16:09:00,15,Housing,ID4167,D,14,0,0,0,7,28,3,2,393.0,15,0,0,0,4,2,2,499.0,1045.0,554.0
Case 137,Turning & Milling Q.C.,Quality Check 1,2012-03-30 10:55:00,2012-03-30 11:50:00,15,Housing,ID4163,D,0,0,0,0,10,30,3,4,3065.0,15,0,0,0,4,2,2,55.0,1045.0,55.0
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-26 17:13:00,2012-03-26 18:01:00,40,Cable Head,ID4167,S,0,0,0,0,17,26,3,0,0.0,0,0,0,0,9,4,4,48.0,1433.0,1433.0
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-26 19:42:00,2012-03-27 00:44:00,40,Cable Head,ID4932,S,1,0,0,0,19,26,3,0,149.0,1,0,0,0,9,4,4,302.0,1433.0,1385.0
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27 00:45:00,2012-03-27 06:34:00,40,Cable Head,ID4932,D,16,0,0,0,0,27,3,1,303.0,17,0,0,0,9,4,4,349.0,1433.0,1083.0
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27 08:06:00,2012-03-27 16:04:00,40,Cable Head,ID4167,D,18,0,0,0,8,27,3,1,441.0,35,0,0,0,9,4,4,478.0,1433.0,734.0
Case 138,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27 16:06:00,2012-03-27 18:09:00,40,Cable Head,ID4429,D,5,0,0,0,16,27,3,1,480.0,40,0,0,0,9,4,4,123.0,1433.0,256.0
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28 10:00:00,2012-03-28 10:30:00,40,Cable Head,ID4163,D,0,1,0,0,10,28,3,2,1074.0,40,1,0,1,9,4,4,30.0,1433.0,133.0
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28 10:30:00,2012-03-28 11:00:00,40,Cable Head,ID4163,D,0,2,0,0,10,28,3,2,30.0,40,3,0,1,9,4,4,30.0,1433.0,103.0
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28 11:00:00,2012-03-28 11:45:00,40,Cable Head,ID4163,D,36,1,0,0,11,28,3,2,30.0,76,4,0,1,9,4,4,45.0,1433.0,73.0
Case 138,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-28 14:15:00,2012-03-28 14:43:00,40,Cable Head,ID4882,D,36,0,0,0,14,28,3,2,195.0,112,4,0,0,9,4,4,28.0,1433.0,28.0
Case 139,Round Grinding - Q.C.,Quality Check 1,2012-03-15 06:43:00,2012-03-15 07:45:00,247,Cable Head,ID4493,D,245,0,0,0,6,15,3,3,0.0,245,0,0,0,1,1,1,62.0,62.0,62.0
Case 140,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19 07:14:00,2012-03-19 17:59:00,5,Cable Head,ID4429,S,2,0,0,0,7,19,3,0,0.0,2,0,0,0,12,8,7,645.0,1523.0,1523.0
Case 140,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19 20:20:00,2012-03-19 21:35:00,5,Cable Head,ID4167,D,3,0,0,0,20,19,3,0,786.0,5,0,0,0,12,8,7,75.0,1523.0,878.0
Case 140,Turning & Milling Q.C.,Quality Check 1,2012-03-20 11:02:00,2012-03-20 12:02:00,5,Cable Head,ID4493,D,3,2,0,0,11,20,3,1,882.0,8,2,0,1,12,8,7,60.0,1523.0,803.0
Case 140,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-20 13:37:00,2012-03-20 14:52:00,5,Cable Head,ID4882,D,3,0,0,0,13,20,3,1,155.0,11,2,0,0,12,8,7,75.0,1523.0,743.0
Case 140,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 08:27:00,2012-03-27 10:22:00,5,Cable Head,ID0998,D,3,0,0,0,8,27,3,1,9770.0,14,2,0,0,12,8,7,115.0,1523.0,668.0
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27 12:34:00,2012-03-27 16:14:00,5,Cable Head,ID4355,S,1,0,0,0,12,27,3,1,247.0,15,2,0,0,12,8,7,220.0,1523.0,553.0
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27 16:15:00,2012-03-27 17:06:00,5,Cable Head,ID4355,D,2,0,0,0,16,27,3,1,221.0,17,2,0,0,12,8,7,51.0,1523.0,333.0
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27 17:07:00,2012-03-27 17:43:00,5,Cable Head,ID4355,D,0,0,0,0,17,27,3,1,52.0,17,2,0,0,12,8,7,36.0,1523.0,282.0
Case 140,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-29 21:36:00,2012-03-29 22:19:00,5,Cable Head,ID4528,D,0,0,0,0,21,29,3,3,3149.0,17,2,0,0,12,8,7,43.0,1523.0,246.0
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-29 23:54:00,2012-03-30 00:26:00,5,Cable Head,ID4385,D,0,0,0,0,23,29,3,3,138.0,17,2,0,0,12,8,7,32.0,1523.0,203.0
Case 140,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,5,Cable Head,ID4820,D,3,0,0,0,0,30,3,4,6.0,20,2,0,0,12,8,7,60.0,1523.0,171.0
Case 140,Final Inspection Q.C.,Quality Check 1,2012-03-30 07:12:00,2012-03-30 09:03:00,5,Cable Head,ID4493,D,3,0,0,0,7,30,3,4,432.0,23,2,0,0,12,8,7,111.0,1523.0,111.0
Case 141,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-26 00:00:00,2012-03-26 01:15:00,37,Piston,ID4429,S,0,0,0,0,0,26,3,0,0.0,0,0,0,0,1,1,1,75.0,75.0,75.0
Case 142,Turning & Milling Q.C.,Quality Check 1,2012-03-22 14:00:00,2012-03-22 16:06:00,18,Ballnut,ID4287,D,0,0,0,0,14,22,3,3,0.0,0,0,0,0,2,1,1,126.0,196.0,196.0
Case 142,Turning & Milling Q.C.,Quality Check 1,2012-03-26 10:00:00,2012-03-26 11:10:00,18,Ballnut,ID4287,D,18,0,0,0,10,26,3,0,5520.0,18,0,0,0,2,1,1,70.0,196.0,70.0
Case 144,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,1,Cable Head,ID4491,D,1,0,0,0,0,30,3,4,0.0,1,0,0,0,2,2,2,60.0,121.0,121.0
Case 144,Final Inspection Q.C.,Quality Check 1,2012-03-30 08:56:00,2012-03-30 09:57:00,1,Cable Head,ID4493,D,1,0,0,0,8,30,3,4,536.0,2,0,0,0,2,2,2,61.0,121.0,61.0
Case 145,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-16 21:04:00,2012-02-17 00:42:00,35,Ring,ID4219,S,2,0,0,0,21,16,2,3,0.0,2,0,0,0,16,9,8,218.0,2132.0,2132.0
Case 145,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-17 07:09:00,2012-02-17 12:41:00,35,Ring,ID0997,D,27,0,0,0,7,17,2,4,605.0,29,0,0,0,16,9,8,332.0,2132.0,1914.0
Case 145,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 06:50:00,2012-02-19 07:17:00,35,Ring,ID4219,D,0,0,0,0,6,19,2,6,2861.0,29,0,0,0,16,9,8,27.0,2132.0,1582.0
Case 145,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 09:39:00,2012-02-19 10:17:00,35,Ring,ID4219,D,6,0,0,0,9,19,2,6,169.0,35,0,0,0,16,9,8,38.0,2132.0,1555.0
Case 145,Turning Q.C.,Quality Check 1,2012-02-19 15:54:00,2012-02-19 15:55:00,35,Ring,ID4618,D,35,0,0,0,15,19,2,6,375.0,70,0,0,0,16,9,8,1.0,2132.0,1517.0
Case 145,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-20 11:21:00,2012-02-20 17:39:00,35,Ring,ID0998,D,35,0,0,0,11,20,2,0,1167.0,105,0,0,0,16,9,8,378.0,2132.0,1516.0
Case 145,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 13:58:00,2012-03-01 14:43:00,35,Ring,ID0998,D,35,0,0,0,13,1,3,3,14557.0,140,0,0,0,16,9,8,45.0,2132.0,1138.0
Case 145,Final Inspection Q.C.,Quality Check 1,2012-03-04 09:25:00,2012-03-04 09:45:00,35,Ring,ID4618,D,0,0,0,0,9,4,3,6,4047.0,140,0,0,0,16,9,8,20.0,2132.0,1093.0
Case 145,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-07 12:00:00,2012-03-07 13:00:00,35,Ring,ID3767,B,0,0,0,0,12,7,3,2,4475.0,140,0,0,0,16,9,8,60.0,2132.0,1073.0
Case 145,Wire Cut - Machine 18,Machine 18 - Wire Cutting,2012-03-07 13:00:00,2012-03-07 15:00:00,35,Ring,ID3767,D,6,0,0,0,13,7,3,2,60.0,146,0,0,0,16,9,8,120.0,2132.0,1013.0
Case 145,Wire Cut - Machine 18,Machine 18 - Wire Cutting,2012-03-07 20:00:00,2012-03-08 04:30:00,35,Ring,ID4861,D,29,0,0,0,20,7,3,2,420.0,175,0,0,0,16,9,8,510.0,2132.0,893.0
Case 145,Turning Q.C.,Quality Check 1,2012-03-08 12:27:00,2012-03-08 15:54:00,35,Ring,ID4618,D,0,0,0,0,12,8,3,3,987.0,175,0,0,0,16,9,8,207.0,2132.0,383.0
Case 145,Lapping - Machine 1,Machine 1 - Lapping,2012-03-09 12:20:00,2012-03-09 13:35:00,35,Ring,ID0998,D,35,0,0,0,12,9,3,4,1433.0,210,0,0,0,16,9,8,75.0,2132.0,176.0
Case 145,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-09 12:21:00,2012-03-09 12:54:00,35,Ring,ID0998,D,35,0,0,0,12,9,3,4,1.0,245,0,0,0,16,9,8,33.0,2132.0,101.0
Case 145,Packing,Packing,2012-03-11 00:00:00,2012-03-11 01:00:00,35,Ring,ID4820,D,35,0,0,0,0,11,3,6,2139.0,280,0,0,0,16,9,8,60.0,2132.0,68.0
Case 145,Final Inspection Q.C.,Quality Check 1,2012-03-11 08:00:00,2012-03-11 08:08:00,35,Ring,ID4618,D,35,0,0,0,8,11,3,6,480.0,315,0,0,0,16,9,8,8.0,2132.0,8.0
Case 146,Packing,Packing,2012-02-19 00:00:00,2012-02-19 01:00:00,21,Ballnut,ID4820,D,21,0,0,0,0,19,2,6,0.0,21,0,0,0,2,2,2,60.0,160.0,160.0
Case 146,Final Inspection Q.C.,Quality Check 1,2012-02-19 07:00:00,2012-02-19 08:40:00,21,Ballnut,ID4287,D,21,0,0,0,7,19,2,6,420.0,42,0,0,0,2,2,2,100.0,160.0,100.0
Case 147,Turning - Machine 8,Machine 8 - Turning & Milling,2012-03-11 18:36:00,2012-03-11 23:12:00,60,Piston,ID4219,S,1,0,0,0,18,11,3,6,0.0,1,0,0,0,8,5,4,276.0,1589.0,1589.0
Case 147,Turning - Machine 8,Machine 8 - Turning & Milling,2012-03-12 07:00:00,2012-03-12 11:00:00,60,Piston,ID0997,S,0,0,0,0,7,12,3,0,744.0,1,0,0,0,8,5,4,240.0,1589.0,1313.0
Case 147,Turning - Machine 8,Machine 8 - Turning & Milling,2012-03-12 11:00:00,2012-03-12 15:54:00,60,Piston,ID0997,D,28,0,0,0,11,12,3,0,240.0,29,0,0,0,8,5,4,294.0,1589.0,1073.0
Case 147,Turning - Machine 8,Machine 8 - Turning & Milling,2012-03-12 19:25:00,2012-03-13 02:04:00,60,Piston,ID4219,D,31,0,0,0,19,12,3,0,505.0,60,0,0,0,8,5,4,399.0,1589.0,779.0
Case 147,Packing,Packing,2012-03-13 00:00:00,2012-03-13 01:00:00,60,Piston,ID4820,D,59,0,0,0,0,13,3,1,275.0,119,0,0,0,8,5,4,60.0,1589.0,380.0
Case 147,Turning Q.C.,Quality Check 1,2012-03-13 07:00:00,2012-03-13 08:00:00,60,Piston,ID4287,D,59,0,0,0,7,13,3,1,420.0,178,0,0,0,8,5,4,60.0,1589.0,320.0
Case 147,Deburring - Manual,Manual Deburring,2012-03-13 10:23:00,2012-03-13 14:00:00,60,Piston,ID4360,D,59,0,0,0,10,13,3,1,203.0,237,0,0,0,8,5,4,217.0,1589.0,260.0
Case 147,Final Inspection Q.C.,Quality Check 1,2012-03-13 13:20:00,2012-03-13 14:03:00,60,Piston,ID4287,D,59,0,0,0,13,13,3,1,177.0,296,0,0,0,8,5,4,43.0,1589.0,43.0
Case 148,Rework Milling - Machine 28,Manual Milling - Machine 28,2012-01-11 10:00:00,2012-01-11 11:30:00,78,Piston,ID3641,D,0,0,0,0,10,11,1,2,0.0,0,0,0,0,7,6,5,90.0,816.0,816.0
Case 148,Fix EDM,Machine 17 - Sinking,2012-01-17 08:00:00,2012-01-17 15:00:00,78,Piston,ID3767,D,1,0,0,0,8,17,1,1,8520.0,1,0,0,0,7,6,5,420.0,816.0,726.0
Case 148,Final Inspection Q.C.,Quality Check 1,2012-02-26 00:00:00,2012-02-26 01:15:00,78,Piston,ID4287,D,1,0,0,0,0,26,2,6,57120.0,2,0,0,0,7,6,5,75.0,816.0,306.0
Case 148,Milling Q.C.,Quality Check 1,2012-02-26 00:00:00,2012-02-26 01:15:00,78,Piston,ID4287,D,1,0,0,0,0,26,2,6,0.0,3,0,0,0,7,6,5,75.0,816.0,231.0
Case 148,Packing,Packing,2012-02-26 00:00:00,2012-02-26 01:00:00,78,Piston,ID4291,D,1,0,0,0,0,26,2,6,0.0,4,0,0,0,7,6,5,60.0,816.0,156.0
Case 148,Milling - Machine 14,Machine 14 - Milling,2012-02-26 13:38:00,2012-02-26 14:53:00,78,Piston,ID4287,D,1,0,0,0,13,26,2,6,818.0,5,0,0,0,7,6,5,75.0,816.0,96.0
Case 148,Final Inspection Q.C.,Quality Check 1,2012-02-26 13:39:00,2012-02-26 14:00:00,78,Piston,ID4287,D,0,0,0,0,13,26,2,6,1.0,5,0,0,0,7,6,5,21.0,816.0,21.0
Case 150,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-02 00:00:00,2012-02-02 01:15:00,18,Ballnut,ID4618,D,0,2,0,0,0,2,2,3,0.0,0,2,0,1,4,4,4,75.0,226.0,226.0
Case 150,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-02 00:00:00,2012-02-02 01:15:00,18,Ballnut,ID4618,D,0,3,0,0,0,2,2,3,0.0,0,5,0,1,4,4,4,75.0,226.0,151.0
Case 150,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-02 00:00:00,2012-02-02 01:15:00,18,Ballnut,ID4618,D,0,5,0,0,0,2,2,3,0.0,0,10,0,1,4,4,4,75.0,226.0,76.0
Case 150,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:46:00,2012-02-02 09:47:00,18,Ballnut,ID4618,D,0,0,0,0,9,2,2,3,586.0,0,10,0,0,4,4,4,1.0,226.0,1.0
Case 153,Round Grinding - Manual,Machine 27 - Grinding,2012-01-02 19:00:00,2012-01-02 19:50:00,46,Housing,ID4528,S,0,0,0,0,19,2,1,0,0.0,0,0,0,0,5,3,3,50.0,237.0,237.0
Case 153,Round Grinding - Manual,Machine 27 - Grinding,2012-01-02 19:50:00,2012-01-02 20:45:00,46,Housing,ID4528,D,4,0,0,0,19,2,1,0,50.0,4,0,0,0,5,3,3,55.0,237.0,187.0
Case 153,Final Inspection Q.C.,Quality Check 1,2012-01-04 17:10:00,2012-01-04 17:47:00,46,Housing,ID4287,D,0,0,0,0,17,4,1,2,2720.0,4,0,0,0,5,3,3,37.0,237.0,132.0
Case 153,Final Inspection Q.C.,Quality Check 1,2012-01-05 08:05:00,2012-01-05 08:40:00,46,Housing,ID4287,D,4,0,0,0,8,5,1,3,895.0,8,0,0,0,5,3,3,35.0,237.0,95.0
Case 153,Packing,Packing,2012-01-06 00:00:00,2012-01-06 01:00:00,46,Housing,ID4820,D,4,0,0,0,0,6,1,4,955.0,12,0,0,0,5,3,3,60.0,237.0,60.0
Case 154,Round Grinding - Q.C.,Quality Check 1,2012-01-04 00:00:00,2012-01-04 01:15:00,27,Ballnut,ID4493,D,26,1,0,0,0,4,1,2,0.0,26,1,0,1,4,4,3,75.0,596.0,596.0
Case 154,Flat Grinding - Machine 26,Machine 26 - Flat Grinding,2012-01-06 07:00:00,2012-01-06 11:30:00,27,Ballnut,ID3716,D,26,0,0,0,7,6,1,4,3300.0,52,1,0,0,4,4,3,270.0,596.0,521.0
Case 154,Final Inspection Q.C.,Quality Check 1,2012-01-08 07:00:00,2012-01-08 10:11:00,27,Ballnut,ID4493,D,25,1,0,0,7,8,1,6,2880.0,77,2,0,1,4,4,3,191.0,596.0,251.0
Case 154,Packing,Packing,2012-01-11 00:00:00,2012-01-11 01:00:00,27,Ballnut,ID4820,D,25,0,0,0,0,11,1,2,3900.0,102,2,0,0,4,4,3,60.0,596.0,60.0
Case 155,Turning - Machine 8,Machine 15 - Turning,2012-01-06 07:11:00,2012-01-06 11:56:00,48,Ballnut,ID0997,S,0,0,0,0,7,6,1,4,0.0,0,0,0,0,12,7,6,285.0,1268.0,1268.0
Case 155,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-06 11:56:00,2012-01-06 12:38:00,48,Ballnut,ID0997,D,0,0,0,0,11,6,1,4,285.0,0,0,0,0,12,7,6,42.0,1268.0,983.0
Case 155,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-06 12:38:00,2012-01-06 13:53:00,48,Ballnut,ID0997,D,13,0,0,0,12,6,1,4,42.0,13,0,0,0,12,7,6,75.0,1268.0,941.0
Case 155,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-08 09:08:00,2012-01-08 15:39:00,48,Ballnut,ID0997,D,35,0,0,0,9,8,1,6,2670.0,48,0,0,0,12,7,6,391.0,1268.0,866.0
Case 155,Turning & Milling Q.C.,Quality Check 1,2012-01-08 11:36:00,2012-01-08 11:59:00,48,Ballnut,ID4618,D,0,0,0,0,11,8,1,6,148.0,48,0,0,0,12,7,6,23.0,1268.0,475.0
Case 155,Turning & Milling Q.C.,Quality Check 1,2012-01-08 15:45:00,2012-01-08 17:00:00,48,Ballnut,ID4618,D,48,0,0,0,15,8,1,6,249.0,96,0,0,0,12,7,6,75.0,1268.0,452.0
Case 155,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-10 07:51:00,2012-01-10 08:12:00,48,Ballnut,ID4882,D,22,0,0,0,7,10,1,1,2406.0,118,0,0,0,12,7,6,21.0,1268.0,377.0
Case 155,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-10 08:25:00,2012-01-10 09:10:00,48,Ballnut,ID0998,D,26,0,0,0,8,10,1,1,34.0,144,0,0,0,12,7,6,45.0,1268.0,356.0
Case 155,Lapping - Machine 1,Machine 1 - Lapping,2012-01-10 09:15:00,2012-01-10 10:33:00,48,Ballnut,ID4882,D,48,0,0,0,9,10,1,1,50.0,192,0,0,0,12,7,6,78.0,1268.0,311.0
Case 155,Final Inspection Q.C.,Quality Check 1,2012-01-10 13:36:00,2012-01-10 15:14:00,48,Ballnut,ID4618,D,0,0,0,0,13,10,1,1,261.0,192,0,0,0,12,7,6,98.0,1268.0,233.0
Case 155,Final Inspection Q.C.,Quality Check 1,2012-01-11 12:04:00,2012-01-11 13:19:00,48,Ballnut,ID4618,D,48,0,0,0,12,11,1,2,1348.0,240,0,0,0,12,7,6,75.0,1268.0,135.0
Case 155,Packing,Packing,2012-01-13 00:00:00,2012-01-13 01:00:00,48,Ballnut,ID4820,D,48,0,0,0,0,13,1,4,2156.0,288,0,0,0,12,7,6,60.0,1268.0,60.0
Case 156,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-20 20:00:00,2012-02-20 23:50:00,600,Drill,ID4641,S,0,0,0,0,20,20,2,0,0.0,0,0,0,0,14,7,6,230.0,2091.0,2091.0
Case 156,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-20 23:50:00,2012-02-21 06:50:00,600,Drill,ID4641,D,40,0,0,0,23,20,2,0,230.0,40,0,0,0,14,7,6,420.0,2091.0,1861.0
