Case ID,Activity,Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)
Case 208,Turning & Milling - Machine 10,0,,,,0,0,275.0
Case 208,Turning & Milling - Machine 10,0,,,,0,0,510.0
Case 208,Turning & Milling - Machine 10,0,,,,0,0,86.0
Case 208,Turning & Milling - Machine 10,0,,,,0,0,596.0
Case 208,Turning & Milling - Machine 10,0,,,,0,0,132.0
Case 208,Turning & Milling Q.C.,0,,,,0,0,360.0
Case 208,Laser Marking - Machine 7,0,,,,0,0,53.0
Case 208,Lapping - Machine 1,0,,,,0,0,141.0
Case 208,Round Grinding - Machine 2,0,,,,0,0,364.0
Case 208,Round Grinding - Machine 2,0,,,,0,0,167.0
Case 208,Round Grinding - Machine 2,0,,,,0,0,311.0
Case 208,Final Inspection Q.C.,0,,,,0,0,120.0
Case 208,Grinding Rework - Machine 27,0,,,,0,0,277.0
Case 208,Grinding Rework - Machine 27,0,,,,0,0,100.0
Case 208,Grinding Rework - Machine 27,0,,,,0,0,158.0
Case 208,Grinding Rework - Machine 27,0,,,,0,0,155.0
Case 208,Packing,3,20.25,0.0,60.0,1,81,60.0
Case 208,Final Inspection Q.C.,0,,,,0,0,60.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,353.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,217.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,364.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,53.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,640.0
Case 209,Turning & Milling - Machine 6,0,,,,0,0,264.0
Case 209,Turning & Milling Q.C.,0,,,,0,0,9.0
Case 209,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 209,Lapping - Machine 1,0,,,,0,0,375.0
Case 209,Final Inspection Q.C.,0,,,,0,0,212.0
Case 209,Packing,7,33.666666666666664,0.0,60.0,1,303,60.0
Case 209,Packing,7,33.666666666666664,0.0,60.0,1,303,60.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,628.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,406.0
Case 21,Turning & Milling Q.C.,1,56.0,0.0,60.0,1,56,350.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,326.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,1252.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,300.0
Case 21,Turning & Milling - Machine 4,0,,,,0,0,386.0
Case 21,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 21,Turning & Milling Q.C.,0,,,,0,0,64.0
Case 21,Turning & Milling Q.C.,0,,,,0,0,65.0
Case 21,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 21,Laser Marking - Machine 7,0,,,,0,0,51.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,62.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,110.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,930.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,250.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,90.0
Case 21,Round Grinding - Machine 2,0,,,,0,0,50.0
Case 21,Round Grinding - Machine 2,0,,,,0,0,135.0
Case 21,Turning & Milling Q.C.,0,,,,0,0,30.0
Case 21,Round Grinding - Machine 2,0,,,,0,0,169.0
Case 21,Round Grinding - Machine 2,0,,,,0,0,186.0
Case 21,Final Inspection Q.C.,1,69.0,0.0,1.0,1,69,33.0
Case 21,Final Inspection Q.C.,0,,,,0,0,97.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,1.0
Case 21,Round Grinding - Machine 3,0,,,,0,0,1.0
Case 21,Final Inspection Q.C.,0,,,,0,0,75.0
Case 21,Packing,3,67.66666666666667,0.0,60.0,1,203,60.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,360.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,50.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,567.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,450.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,619.0
Case 210,Turning & Milling Q.C.,0,,,,0,0,41.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,540.0
Case 210,Turning & Milling - Machine 6,0,,,,0,0,218.0
Case 210,Turning & Milling Q.C.,0,,,,0,0,97.0
Case 210,Turning & Milling Q.C.,0,,,,0,0,5.0
Case 210,Laser Marking - Machine 7,0,,,,0,0,23.0
Case 210,Laser Marking - Machine 7,0,,,,0,0,20.0
Case 210,Grinding Rework,0,,,,0,0,149.0
Case 210,Lapping - Machine 1,0,,,,0,0,88.0
Case 210,Lapping - Machine 1,1,8.0,0.0,75.0,1,8,48.0
Case 210,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 210,Lapping - Machine 1,0,,,,0,0,91.0
Case 210,Lapping - Machine 1,0,,,,0,0,40.0
Case 210,Round Grinding - Machine 12,0,,,,0,0,65.0
Case 210,Round Grinding - Machine 12,0,,,,0,0,234.0
Case 210,Round Grinding - Machine 12,0,,,,0,0,34.0
Case 210,Final Inspection Q.C.,1,32.0,0.0,19.0,1,32,315.0
Case 210,Round Grinding - Manual,0,,,,0,0,441.0
Case 210,Packing,1,25.0,0.0,60.0,1,25,60.0
Case 210,Round Grinding - Manual,0,,,,0,0,87.0
Case 210,Final Inspection Q.C.,0,,,,0,0,54.0
Case 210,Final Inspection Q.C.,0,,,,0,0,1.0
Case 210,Packing,2,18.333333333333332,0.0,60.0,1,55,60.0
Case 211,Turning & Milling Q.C.,0,,,,0,0,18.0
Case 211,Laser Marking - Machine 7,0,,,,0,0,51.0
Case 211,Laser Marking - Machine 7,0,,,,0,0,44.0
Case 211,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 211,Lapping - Machine 1,0,,,,0,0,377.0
Case 211,Final Inspection Q.C.,0,,,,0,0,457.0
Case 211,Final Inspection Q.C.,1,0.0,0.0,53.0,1,0,75.0
Case 211,Packing,5,9.2,0.0,60.0,1,46,60.0
Case 211,Packing,5,9.2,0.0,60.0,1,46,60.0
Case 212,Turning & Milling - Machine 6,0,,,,0,0,61.0
Case 212,Turning & Milling - Machine 6,0,,,,0,0,458.0
Case 212,Turning & Milling - Machine 6,0,,,,0,0,180.0
Case 212,Turning & Milling Q.C.,1,0.0,0.0,83.0,1,0,84.0
Case 212,Turning & Milling - Machine 6,0,,,,0,0,401.0
Case 212,Turning & Milling - Machine 6,0,,,,0,0,328.0
Case 212,Turning & Milling Q.C.,0,,,,0,0,43.0
Case 212,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 212,Laser Marking - Machine 7,0,,,,0,0,30.0
Case 212,Lapping - Machine 1,0,,,,0,0,100.0
Case 212,Lapping - Machine 1,0,,,,0,0,219.0
Case 212,Final Inspection Q.C.,0,,,,0,0,280.0
Case 212,Packing,1,22.5,0.0,60.0,1,45,60.0
Case 212,Final Inspection Q.C.,0,,,,0,0,75.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,399.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,121.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,277.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,600.0
Case 214,Turning & Milling Q.C.,0,,,,0,0,69.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,47.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,404.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,244.0
Case 214,Turning & Milling - Machine 6,0,,,,0,0,631.0
Case 214,Turning & Milling Q.C.,0,,,,0,0,19.0
Case 214,Turning & Milling Q.C.,0,,,,0,0,4.0
Case 214,Flat Grinding - Machine 11,0,,,,0,0,225.0
Case 214,Flat Grinding - Machine 11,0,,,,0,0,4.0
Case 214,Laser Marking - Machine 7,0,,,,0,0,106.0
Case 214,Laser Marking - Machine 7,0,,,,0,0,81.0
Case 214,Lapping - Machine 1,0,,,,0,0,28.0
Case 214,Lapping - Machine 1,0,,,,0,0,247.0
Case 214,Final Inspection Q.C.,0,,,,0,0,319.0
Case 214,Packing,2,13.0,0.0,60.0,1,26,60.0
Case 215,Turning & Milling - Machine 8,0,,,,0,0,241.0
Case 215,Turning & Milling - Machine 8,0,,,,0,0,145.0
Case 215,Turning & Milling - Machine 8,0,,,,0,0,70.0
Case 215,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 215,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 215,Laser Marking - Machine 7,0,,,,0,0,43.0
Case 215,Lapping - Machine 1,0,,,,0,0,147.0
Case 215,Lapping - Machine 1,1,35.0,0.0,48.0,1,35,75.0
Case 215,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 215,Final Inspection Q.C.,0,,,,0,0,216.0
Case 215,Packing,1,19.0,0.0,60.0,1,19,60.0
Case 215,Final Inspection Q.C.,0,,,,0,0,75.0
Case 218,Change Version - Machine 22,0,,,,0,0,339.0
Case 218,Change Version - Machine 22,0,,,,0,0,594.0
Case 218,Change Version - Machine 22,0,,,,0,0,554.0
Case 218,Change Version - Machine 22,0,,,,0,0,480.0
Case 218,Final Inspection Q.C.,1,0.0,16.0,75.0,1,0,126.0
Case 218,Packing,3,18.0,0.0,60.0,1,90,60.0
Case 218,Laser Marking - Machine 7,0,,,,0,0,83.0
Case 218,Final Inspection Q.C.,0,,,,0,0,50.0
Case 219,Lapping - Machine 1,0,,,,0,0,69.0
Case 219,Lapping - Machine 1,0,,,,0,0,28.0
Case 219,Round Grinding - Machine 2,0,,,,0,0,52.0
Case 219,Round Grinding - Machine 2,0,,,,0,0,50.0
Case 219,Round Grinding - Machine 2,0,,,,0,0,139.0
Case 219,Round Grinding - Machine 2,0,,,,0,0,317.0
Case 219,Round Grinding - Machine 2,0,,,,0,0,334.0
Case 219,Final Inspection Q.C.,1,0.0,0.0,180.0,1,0,349.0
Case 219,Final Inspection Q.C.,0,,,,0,0,1.0
Case 219,Packing,1,108.0,0.0,60.0,1,108,60.0
Case 219,Packing,3,15.333333333333334,0.0,60.0,1,46,60.0
Case 22,Turning & Milling - Machine 9,0,,,,0,0,120.0
Case 22,Turning & Milling - Machine 9,0,,,,0,0,536.0
Case 22,Turning & Milling - Machine 9,0,,,,0,0,64.0
Case 22,Turning & Milling - Machine 9,0,,,,0,0,27.0
Case 22,Turning & Milling - Machine 9,0,,,,0,0,360.0
Case 22,Turning & Milling Q.C.,1,30.0,0.0,100.0,1,30,16.0
Case 22,Laser Marking - Machine 7,1,12.0,0.0,60.0,1,12,59.0
Case 22,Lapping - Machine 1,0,,,,0,0,113.0
Case 22,Round Grinding - Machine 12,0,,,,0,0,40.0
Case 22,Round Grinding - Machine 12,0,,,,0,0,100.0
Case 22,Final Inspection Q.C.,0,,,,0,0,61.0
Case 22,Packing,1,9.0,0.0,60.0,1,9,60.0
Case 22,Final Inspection Q.C.,0,,,,0,0,61.0
Case 222,Packing,0,,,,0,0,60.0
Case 223,Turning & Milling - Machine 8,0,,,,0,0,190.0
Case 223,Turning & Milling Q.C.,0,,,,0,0,161.0
Case 223,Turning & Milling - Machine 8,0,,,,0,0,108.0
Case 223,Turning & Milling - Machine 8,0,,,,0,0,99.0
Case 223,Turning & Milling - Machine 8,0,,,,0,0,110.0
Case 223,Turning & Milling - Machine 8,0,,,,0,0,481.0
Case 223,Turning & Milling Q.C.,1,4.0,1.0,16.0,1,4,100.0
Case 223,Laser Marking - Machine 7,0,,,,0,0,47.0
Case 223,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 223,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 223,Flat Grinding - Machine 11,0,,,,0,0,40.0
Case 223,Lapping - Machine 1,0,,,,0,0,20.0
Case 223,Final Inspection Q.C.,0,,,,0,0,20.0
Case 223,Flat Grinding - Machine 11,1,0.0,2.0,75.0,1,0,75.0
Case 223,Flat Grinding - Machine 11,1,0.0,2.0,75.0,1,0,75.0
Case 223,Flat Grinding - Machine 11,1,0.0,2.0,75.0,1,0,75.0
Case 223,Final Inspection Q.C.,0,,,,0,0,120.0
Case 223,Packing,2,21.5,0.0,60.0,1,43,60.0
Case 223,Flat Grinding - Machine 11,0,,,,0,0,45.0
Case 223,Lapping - Machine 1,0,,,,0,0,50.0
Case 223,Final Inspection Q.C.,0,,,,0,0,117.0
Case 223,Final Inspection Q.C.,1,0.0,0.0,173.0,1,0,20.0
Case 223,Packing,5,84.4,0.0,60.0,1,422,60.0
Case 223,Packing,5,84.4,0.0,60.0,1,422,60.0
Case 224,Turning & Milling Q.C.,1,63.0,0.0,100.0,1,63,100.0
Case 224,Turning & Milling Q.C.,1,0.0,0.0,54.0,1,0,30.0
Case 224,Turning & Milling Q.C.,0,,,,0,0,30.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,535.0
Case 225,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 225,Grinding Rework - Machine 2,0,,,,0,0,342.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,200.0
Case 225,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 225,Lapping - Machine 1,0,,,,0,0,75.0
Case 225,Lapping - Machine 1,0,,,,0,0,94.0
Case 225,Lapping - Machine 1,0,,,,0,0,83.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,29.0
Case 225,Lapping - Machine 1,0,,,,0,0,75.0
Case 225,Lapping - Machine 1,0,,,,0,0,55.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,266.0
Case 225,Lapping - Machine 1,0,,,,0,0,34.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,112.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,145.0
Case 225,Lapping - Machine 1,0,,,,0,0,38.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,292.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,412.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,554.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,433.0
Case 225,Lapping - Machine 1,0,,,,0,0,75.0
Case 225,Turning Rework - Machine 21,0,,,,0,0,300.0
Case 225,Lapping - Machine 1,0,,,,0,0,238.0
Case 225,Lapping - Machine 1,0,,,,0,0,73.0
Case 225,Lapping - Machine 1,0,,,,0,0,107.0
Case 225,Round Grinding - Machine 3,0,,,,0,0,240.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,230.0
Case 225,Final Inspection Q.C.,0,,,,0,0,220.0
Case 225,Round Grinding - Machine 3,0,,,,0,0,600.0
Case 225,Round Grinding - Machine 3,0,,,,0,0,536.0
Case 225,Final Inspection Q.C.,0,,,,0,0,86.0
Case 225,Lapping - Machine 1,0,,,,0,0,217.0
Case 225,Final Inspection Q.C.,0,,,,0,0,230.0
Case 225,Round Grinding - Machine 3,0,,,,0,0,454.0
Case 225,Final Inspection Q.C.,0,,,,0,0,50.0
Case 225,Final Inspection Q.C.,0,,,,0,0,40.0
Case 225,Packing,3,45.0,0.0,60.0,1,180,60.0
Case 225,Packing,3,45.0,0.0,60.0,1,180,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,100.0
Case 225,Final Inspection Q.C.,0,,,,0,0,110.0
Case 225,Final Inspection Q.C.,0,,,,0,0,40.0
Case 225,Final Inspection Q.C.,0,,,,0,0,80.0
Case 225,Final Inspection Q.C.,0,,,,0,0,170.0
Case 225,Final Inspection Q.C.,0,,,,0,0,50.0
Case 225,Packing,0,,,,0,0,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,169.0
Case 225,Packing,3,12.0,0.0,60.0,1,36,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,50.0
Case 225,Final Inspection Q.C.,0,,,,0,0,171.0
Case 225,Final Inspection Q.C.,0,,,,0,0,125.0
Case 225,Final Inspection Q.C.,0,,,,0,0,40.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Laser Marking - Machine 7,0,,,,0,0,47.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,180.0
Case 225,Round Grinding - Machine 2,0,,,,0,0,235.0
Case 225,Packing,7,45.3,0.0,60.0,1,453,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,50.0
Case 225,Final Inspection Q.C.,0,,,,0,0,180.0
Case 225,Final Inspection Q.C.,0,,,,0,0,60.0
Case 225,Packing,6,100.16666666666667,0.0,60.0,1,601,60.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,60.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,28.0
Case 225,Grinding Rework - Machine 2,0,,,,0,0,180.0
Case 225,Packing,4,46.25,0.0,60.0,1,185,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,110.0
Case 225,Final Inspection Q.C.,0,,,,0,0,75.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,35.0
Case 225,Packing,8,25.11111111111111,0.0,60.0,1,226,60.0
Case 225,Final Inspection Q.C.,0,,,,0,0,30.0
Case 225,Grinding Rework - Machine 27,0,,,,0,0,127.0
Case 225,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 227,Packing,3,2.25,0.0,60.0,1,9,60.0
Case 227,Final Inspection Q.C.,1,0.0,0.0,350.0,1,0,56.0
Case 228,Turning & Milling - Machine 8,0,,,,0,0,76.0
Case 228,Turning & Milling - Machine 8,1,9.0,0.0,54.0,1,9,60.0
Case 228,Turning & Milling - Machine 8,0,,,,0,0,60.0
Case 228,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 228,Turning & Milling Q.C.,0,,,,0,0,49.0
Case 228,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 228,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 228,Flat Grinding - Machine 11,0,,,,0,0,119.0
Case 228,Final Inspection Q.C.,0,,,,0,0,80.0
Case 228,Final Inspection Q.C.,0,,,,0,0,75.0
Case 228,Packing,5,19.333333333333332,0.0,60.0,1,116,60.0
Case 229,Turning & Milling - Machine 8,0,,,,0,0,417.0
Case 229,Turning Q.C.,0,,,,0,0,97.0
Case 229,Turning & Milling - Machine 8,0,,,,0,0,411.0
Case 229,Turning & Milling - Machine 8,0,,,,0,0,126.0
Case 229,Turning Q.C.,0,,,,0,0,99.0
Case 229,Laser Marking - Machine 7,0,,,,0,0,25.0
Case 229,Flat Grinding - Machine 11,0,,,,0,0,131.0
Case 229,Laser Marking - Machine 7,0,,,,0,0,38.0
Case 229,Final Inspection Q.C.,0,,,,0,0,166.0
Case 229,Final Inspection Q.C.,0,,,,0,0,30.0
Case 229,Packing,5,36.0,0.0,60.0,1,216,60.0
Case 23,Turning - Machine 5,0,,,,0,0,196.0
Case 23,Turning - Machine 5,0,,,,0,0,243.0
Case 23,Turning & Milling - Machine 5,0,,,,0,0,327.0
Case 23,Turning Q.C.,0,,,,0,0,60.0
Case 23,Turning & Milling Q.C.,2,16.0,0.0,100.0,1,32,34.0
Case 23,Turning & Milling - Machine 5,0,,,,0,0,243.0
Case 23,Turning & Milling - Machine 5,0,,,,0,0,338.0
Case 23,Laser Marking - Machine 7,1,4.0,0.0,59.0,1,4,60.0
Case 23,Lapping - Machine 1,0,,,,0,0,60.0
Case 23,Round Grinding - Machine 12,0,,,,0,0,404.0
Case 23,Round Grinding - Machine 12,0,,,,0,0,450.0
Case 23,Round Grinding - Q.C.,0,,,,0,0,170.0
Case 23,Lapping - Machine 1,0,,,,0,0,75.0
Case 23,Round Grinding - Machine 3,0,,,,0,0,127.0
Case 23,Round Grinding - Machine 3,1,0.0,0.0,121.0,1,0,30.0
Case 23,Final Inspection Q.C.,0,,,,0,0,50.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,71.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,326.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,176.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,339.0
Case 230,Turning & Milling Q.C.,1,6.0,0.0,101.0,1,6,11.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,630.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,537.0
Case 230,Turning & Milling Q.C.,1,1.0,0.0,37.0,1,1,15.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,85.0
Case 230,Turning & Milling - Machine 6,0,,,,0,0,230.0
Case 230,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 230,Laser Marking - Machine 7,0,,,,0,0,58.0
Case 230,Flat Grinding - Machine 11,0,,,,0,0,140.0
Case 230,Laser Marking - Machine 7,0,,,,0,0,51.0
Case 230,Flat Grinding - Machine 11,0,,,,0,0,341.0
Case 230,Flat Grinding - Machine 11,0,,,,0,0,172.0
Case 230,Round Grinding - Manual,0,,,,0,0,387.0
Case 230,Round Grinding - Manual,0,,,,0,0,94.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,109.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,40.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,225.0
Case 230,Round Grinding - Manual,0,,,,0,0,154.0
Case 230,Round Grinding - Manual,0,,,,0,0,112.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,325.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,140.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,69.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,188.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,15.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,75.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,41.0
Case 230,Round Grinding - Machine 12,0,,,,0,0,57.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,170.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,60.0
Case 230,Round Grinding - Machine 19,0,,,,0,0,310.0
Case 230,Final Inspection Q.C.,0,,,,0,0,195.0
Case 230,Final Inspection Q.C.,1,75.0,0.0,1.0,1,75,3.0
Case 230,Packing,6,94.83333333333333,0.0,60.0,1,569,60.0
Case 230,Fix - Machine 3,0,,,,0,0,19.0
Case 230,Fix - Machine 3,0,,,,0,0,135.0
Case 230,Final Inspection Q.C.,0,,,,0,0,66.0
Case 230,Packing,10,75.7,0.0,60.0,1,757,60.0
Case 230,Final Inspection Q.C.,0,,,,0,0,349.0
Case 231,Lapping - Machine 1,0,,,,0,0,182.0
Case 231,Round Grinding - Machine 2,0,,,,0,0,214.0
Case 231,Round Grinding - Machine 2,0,,,,0,0,102.0
Case 231,Round Grinding - Machine 2,0,,,,0,0,440.0
Case 231,Round Grinding - Machine 2,0,,,,0,0,299.0
Case 231,Round Grinding - Q.C.,0,,,,0,0,188.0
Case 231,Round Grinding - Q.C.,0,,,,0,0,168.0
Case 231,Round Grinding - Q.C.,0,,,,0,0,30.0
Case 231,Final Inspection Q.C.,0,,,,0,0,30.0
Case 231,Round Grinding - Q.C.,0,,,,0,0,178.0
Case 231,Final Inspection Q.C.,0,,,,0,0,70.0
Case 231,Final Inspection Q.C.,0,,,,0,0,69.0
Case 231,Packing,2,9.333333333333334,0.0,60.0,1,28,60.0
Case 231,Final Inspection Q.C.,0,,,,0,0,30.0
Case 231,Final Inspection Q.C.,0,,,,0,0,40.0
Case 232,Turning & Milling Q.C.,0,,,,0,0,5.0
Case 232,Turning & Milling - Machine 5,1,0.0,0.0,98.0,1,0,75.0
Case 232,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 232,Lapping - Machine 1,0,,,,0,0,45.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,60.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,157.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,341.0
Case 232,Lapping - Machine 1,0,,,,0,0,19.0
Case 232,Round Grinding - Manual,0,,,,0,0,66.0
Case 232,Round Grinding - Manual,0,,,,0,0,104.0
Case 232,Round Grinding - Manual,0,,,,0,0,128.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,30.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,374.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,210.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,95.0
Case 232,Round Grinding - Machine 12,0,,,,0,0,216.0
Case 232,Final Inspection Q.C.,1,0.0,0.0,303.0,1,0,240.0
Case 232,Packing,3,16.666666666666668,0.0,60.0,1,50,60.0
Case 232,Final Inspection Q.C.,0,,,,0,0,1.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,300.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,269.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,196.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,270.0
Case 233,Turning & Milling Q.C.,0,,,,0,0,154.0
Case 233,Laser Marking - Machine 7,0,,,,0,0,22.0
Case 233,Flat Grinding - Machine 11,0,,,,0,0,143.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,165.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,37.0
Case 233,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 233,Turn & Mill. & Screw Assem - Machine 9,0,,,,0,0,91.0
Case 233,Turning & Milling Q.C.,1,5.0,0.0,11.0,1,5,101.0
Case 233,Turning Rework - Machine 21,0,,,,0,0,60.0
Case 233,Turning & Milling Q.C.,1,0.0,0.0,15.0,1,0,37.0
Case 233,Laser Marking - Machine 7,0,,,,0,0,4.0
Case 233,Flat Grinding - Machine 11,0,,,,0,0,22.0
Case 233,Turning & Milling Q.C.,0,,,,0,0,31.0
Case 233,Lapping - Machine 1,0,,,,0,0,25.0
Case 233,Round Grinding - Machine 2,0,,,,0,0,101.0
Case 233,Round Grinding - Machine 2,0,,,,0,0,45.0
Case 233,Round Grinding - Machine 2,0,,,,0,0,167.0
Case 233,Round Grinding - Machine 2,0,,,,0,0,232.0
Case 233,Final Inspection Q.C.,1,0.0,1.0,349.0,1,0,180.0
Case 233,Final Inspection Q.C.,0,,,,0,0,96.0
Case 233,Packing,5,17.166666666666668,0.0,60.0,1,103,60.0
Case 233,Final Inspection Q.C.,1,15.0,0.0,12.0,1,15,21.0
Case 234,Turning Q.C.,0,,,,0,0,49.0
Case 234,Turning Q.C.,0,,,,0,0,75.0
Case 234,Wire Cut - Machine 18,0,,,,0,0,300.0
Case 234,Wire Cut - Machine 18,0,,,,0,0,240.0
Case 234,Wire Cut - Machine 18,0,,,,0,0,480.0
Case 234,Turning Q.C.,0,,,,0,0,73.0
Case 234,Turning Q.C.,0,,,,0,0,73.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,463.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,422.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,511.0
Case 234,Turning & Milling Q.C.,0,,,,0,0,175.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,90.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,296.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,410.0
Case 234,Turning & Milling Q.C.,0,,,,0,0,180.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,515.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,6.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,330.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,411.0
Case 234,Turning & Milling Q.C.,0,,,,0,0,100.0
Case 234,Turning & Milling - Machine 5,0,,,,0,0,514.0
