Case ID,Activity,Last Qty Completed,Last Qty Rejected,Completion Time (minutes),Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)_KDE,Concurrent Case Count,Avg Qty Completed by Others,Avg Qty Rejected by Others,Avg Duration of Concurrent Cases_DDE,Active Resources Count_DDE,Total Qty Completed by Others,Completion Time (minutes)_DDE
Case 18,Final Inspection Q.C.,0,0,282.0,1,97.0,5.0,59.0,1,97,90.0,1,0.0,0.0,200.0,1,0,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,97.0,5.0,59.0,1,97,90.0,3,11.333333333333334,0.0,230.33333333333337,3,34,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,97.0,5.0,59.0,1,97,90.0,1,87.0,0.0,60.0,1,87,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,97.0,5.0,59.0,1,97,90.0,1,7.0,0.0,40.0,1,7,12.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,3,10.75,0.0,324.5,4,43,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,2,39.5,0.0,463.5,2,79,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,2,33.0,0.5,270.5,1,66,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,2,7.0,0.5,41.5,2,14,282.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,2,52.5,2.5,198.5,2,105,90.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,100.0,0.0,15.0,1,100,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,24.0,0.0,60.0,1,24,45.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,0.0,0.0,100.0,1,0,30.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,0.0,0.0,60.0,1,0,220.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,2,28.5,0.0,161.5,1,57,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,6.0,0.0,162.0,1,6,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,3,30.333333333333332,0.0,269.6666666666667,2,91,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,3,4.333333333333333,0.0,193.66666666666663,3,13,70.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,0.0,0.0,200.0,1,0,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,3,11.333333333333334,0.0,230.33333333333337,3,34,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,87.0,0.0,60.0,1,87,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,57.0,0.0,242.0,1,57,100.0,1,7.0,0.0,40.0,1,7,12.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,3,10.75,0.0,324.5,4,43,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,2,39.5,0.0,463.5,2,79,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,2,33.0,0.5,270.5,1,66,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,2,7.0,0.5,41.5,2,14,282.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,2,52.5,2.5,198.5,2,105,90.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,100.0,0.0,15.0,1,100,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,24.0,0.0,60.0,1,24,45.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,0.0,0.0,100.0,1,0,30.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,0.0,0.0,60.0,1,0,220.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,2,28.5,0.0,161.5,1,57,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,6.0,0.0,162.0,1,6,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,3,30.333333333333332,0.0,269.6666666666667,2,91,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,3,4.333333333333333,0.0,193.66666666666663,3,13,70.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,0.0,0.0,200.0,1,0,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,3,11.333333333333334,0.0,230.33333333333337,3,34,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,87.0,0.0,60.0,1,87,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,0.0,0.0,241.0,1,0,60.0,1,7.0,0.0,40.0,1,7,12.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,3,10.75,0.0,324.5,4,43,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,2,39.5,0.0,463.5,2,79,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,2,33.0,0.5,270.5,1,66,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,2,7.0,0.5,41.5,2,14,282.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,2,52.5,2.5,198.5,2,105,90.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,100.0,0.0,15.0,1,100,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,24.0,0.0,60.0,1,24,45.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,0.0,0.0,100.0,1,0,30.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,0.0,0.0,60.0,1,0,220.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,2,28.5,0.0,161.5,1,57,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,6.0,0.0,162.0,1,6,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,3,30.333333333333332,0.0,269.6666666666667,2,91,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,3,4.333333333333333,0.0,193.66666666666663,3,13,70.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,0.0,0.0,200.0,1,0,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,3,11.333333333333334,0.0,230.33333333333337,3,34,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,87.0,0.0,60.0,1,87,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,87.0,0.0,60.0,1,87,230.0,1,7.0,0.0,40.0,1,7,12.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,3,10.75,0.0,324.5,4,43,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,2,39.5,0.0,463.5,2,79,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,2,33.0,0.5,270.5,1,66,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,2,7.0,0.5,41.5,2,14,282.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,2,52.5,2.5,198.5,2,105,90.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,100.0,0.0,15.0,1,100,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,24.0,0.0,60.0,1,24,45.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,0.0,0.0,100.0,1,0,30.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,0.0,0.0,60.0,1,0,220.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,2,28.5,0.0,161.5,1,57,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,6.0,0.0,162.0,1,6,170.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,3,30.333333333333332,0.0,269.6666666666667,2,91,60.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,3,4.333333333333333,0.0,193.66666666666663,3,13,70.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,0.0,0.0,200.0,1,0,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,3,11.333333333333334,0.0,230.33333333333337,3,34,100.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,87.0,0.0,60.0,1,87,230.0
Case 18,Final Inspection Q.C.,0,0,282.0,1,7.0,0.0,40.0,1,7,12.0,1,7.0,0.0,40.0,1,7,12.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,3,10.333333333333334,0.0,158.66666666666666,3,31,1.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,14.0,0.0,363.0,1,14,362.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,4,18.6,0.0,271.0,5,93,293.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,2,16.0,0.0,415.5,2,32,512.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,18.0,1,0,404.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,2,7.5,0.0,244.0,2,15,305.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,9.0,1,0,450.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,4,24.0,0.4,282.4,3,120,535.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,20.0,0.0,584.0,1,20,582.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,20.0,0.0,514.0,1,20,514.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,18.0,0.0,25.0,1,18,440.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,61.0,0.0,634.0,1,61,640.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,35.0,0.0,240.0,1,35,163.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,2,2.0,0.0,116.0,2,4,112.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,3,24.0,0.0,213.66666666666663,3,72,638.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,145.0,1,0,177.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,3,10.333333333333334,0.0,158.66666666666666,3,31,1.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,14.0,0.0,363.0,1,14,362.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,4,18.6,0.0,271.0,5,93,293.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,2,16.0,0.0,415.5,2,32,512.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,18.0,1,0,404.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,2,7.5,0.0,244.0,2,15,305.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,9.0,1,0,450.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,4,24.0,0.4,282.4,3,120,535.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,20.0,0.0,584.0,1,20,582.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,20.0,0.0,514.0,1,20,514.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,18.0,0.0,25.0,1,18,440.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,61.0,0.0,634.0,1,61,640.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,35.0,0.0,240.0,1,35,163.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,2,2.0,0.0,116.0,2,4,112.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,3,24.0,0.0,213.66666666666663,3,72,638.0
Case 18,Round Grinding - Machine 2,1,0,171.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,145.0,1,0,177.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,6.0,0.0,152.0,1,6,43.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,1.0,0.0,109.0,1,1,1.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,27.0,0.5,30.5,1,54,307.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,223.0,1,0,197.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,105.0,0.0,75.0,1,105,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,13,53.0,0.0,64.28571428571429,3,742,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,3,33.0,0.3333333333333333,73.33333333333333,2,99,130.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,75.0,1,0,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,8.0,0.0,73.0,1,8,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,6,21.0,0.0,73.71428571428571,4,147,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,90.0,1,0,85.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,6.0,0.0,152.0,1,6,43.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,1.0,0.0,109.0,1,1,1.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,27.0,0.5,30.5,1,54,307.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,223.0,1,0,197.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,105.0,0.0,75.0,1,105,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,13,53.0,0.0,64.28571428571429,3,742,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,3,33.0,0.3333333333333333,73.33333333333333,2,99,130.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,75.0,1,0,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,8.0,0.0,73.0,1,8,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,6,21.0,0.0,73.71428571428571,4,147,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,0.0,0.0,75.0,1,0,75.0,1,0.0,0.0,90.0,1,0,85.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,6.0,0.0,152.0,1,6,43.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,1.0,0.0,109.0,1,1,1.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,2,27.0,0.5,30.5,1,54,307.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,0.0,0.0,223.0,1,0,197.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,105.0,0.0,75.0,1,105,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,13,53.0,0.0,64.28571428571429,3,742,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,3,33.0,0.3333333333333333,73.33333333333333,2,99,130.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,2,2.0,0.0,67.5,2,4,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,0.0,0.0,75.0,1,0,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,8.0,0.0,73.0,1,8,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,6,21.0,0.0,73.71428571428571,4,147,75.0
Case 18,Lapping - Machine 1,66,0,75.0,1,8.0,0.0,73.0,1,8,75.0,1,0.0,0.0,90.0,1,0,85.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,6,9.333333333333334,0.6666666666666666,244.5,4,56,103.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,4,26.0,0.0,485.0,4,104,634.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,3,13.6,0.0,72.0,5,68,390.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,2,32.5,0.0,224.0,2,65,60.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,1,1.0,0.0,425.0,1,1,1.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,1,1.0,0.0,425.0,1,1,425.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,1,13.0,0.0,278.0,1,13,1.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,1.0,1,3.0,0.0,94.0,1,3,62.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,6,9.333333333333334,0.6666666666666666,244.5,4,56,103.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,4,26.0,0.0,485.0,4,104,634.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,3,13.6,0.0,72.0,5,68,390.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,2,32.5,0.0,224.0,2,65,60.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,1,1.0,0.0,425.0,1,1,1.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,1,1.0,0.0,425.0,1,1,425.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,1,13.0,0.0,278.0,1,13,1.0
Case 18,Turning & Milling - Machine 5,0,0,75.0,1,1.0,0.0,425.0,1,1,425.0,1,3.0,0.0,94.0,1,3,62.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,3,10.333333333333334,0.0,158.66666666666666,3,31,1.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,14.0,0.0,363.0,1,14,362.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,4,18.6,0.0,271.0,5,93,293.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,2,16.0,0.0,415.5,2,32,512.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,18.0,1,0,404.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,2,7.5,0.0,244.0,2,15,305.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,9.0,1,0,450.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,4,24.0,0.4,282.4,3,120,535.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,20.0,0.0,584.0,1,20,582.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,20.0,0.0,514.0,1,20,514.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,18.0,0.0,25.0,1,18,440.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,61.0,0.0,634.0,1,61,640.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,35.0,0.0,240.0,1,35,163.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,2,2.0,0.0,116.0,2,4,112.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,3,24.0,0.0,213.66666666666663,3,72,638.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,1.0,1,0,293.0,1,0.0,0.0,145.0,1,0,177.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,3,10.333333333333334,0.0,158.66666666666666,3,31,1.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,14.0,0.0,363.0,1,14,362.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,4,18.6,0.0,271.0,5,93,293.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,2,16.0,0.0,415.5,2,32,512.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,18.0,1,0,404.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,2,7.5,0.0,244.0,2,15,305.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,9.0,1,0,450.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,4,24.0,0.4,282.4,3,120,535.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,20.0,0.0,584.0,1,20,582.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,20.0,0.0,514.0,1,20,514.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,18.0,0.0,25.0,1,18,440.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,61.0,0.0,634.0,1,61,640.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,35.0,0.0,240.0,1,35,163.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,2,2.0,0.0,116.0,2,4,112.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,3,24.0,0.0,213.66666666666663,3,72,638.0
Case 18,Round Grinding - Machine 2,2,0,130.0,1,0.0,0.0,145.0,1,0,177.0,1,0.0,0.0,145.0,1,0,177.0
Case 18,Round Grinding - Machine 2,12,0,285.0,1,0.0,0.0,1.0,1,0,293.0,3,10.333333333333334,0.0,158.66666666666666,3,31,1.0
Case 18,Round Grinding - Machine 2,12,0,285.0,1,0.0,0.0,1.0,1,0,293.0,1,14.0,0.0,363.0,1,14,362.0
Case 18,Round Grinding - Machine 2,12,0,285.0,1,0.0,0.0,1.0,1,0,293.0,4,18.6,0.0,271.0,5,93,293.0
Case 18,Round Grinding - Machine 2,12,0,285.0,1,0.0,0.0,1.0,1,0,293.0,2,16.0,0.0,415.5,2,32,512.0
